Date,Adjusted Close,EMA,Open,High,Low,Close,Effective_Fed_Rate,MACD,MACD_Signal,MACD_Hist,RSI,SMA
2021-03-23,119.878068325757,119.6626,1.19344,1.19409,1.184,1.1849,0.07,-1.9921,-2.3155,0.3233,49.4129,119.568
2021-03-22,120.709603808676,119.443,1.18798,1.1947,1.1873,1.19325,0.07,-2.2315,-2.3963,0.1648,40.4165,119.1473
2021-03-19,117.383461877,119.8267,1.19118,1.19372,1.1872,1.1904,0.07,-2.2058,-2.4375,0.2316,39.0175,119.206
2021-03-18,117.911731477913,120.3892,1.19796,1.19889,1.1904,1.19124,0.07,-2.0981,-2.4954,0.3973,45.712,119.3116
2021-03-17,122.049843351733,120.4289,1.19011,1.19857,1.1884,1.198,0.07,-2.2269,-2.5947,0.3678,48.6623,119.2011
2021-03-16,122.842247753103,120.2231,1.19276,1.19519,1.1881,1.19008,0.07,-2.4755,-2.6867,0.2112,53.0042,119.2754
2021-03-15,121.296570031912,119.6128,1.19489,1.19675,1.1916,1.1927,0.07,-2.9211,-2.7394,-0.1817,40.6027,119.5406
2021-03-12,118.400869997277,119.7995,1.19846,1.19885,1.1908,1.19516,0.07,-3.0201,-2.694,-0.326,37.0848,119.7695
2021-03-11,119.310667643294,120.2472,1.19287,1.199,1.1914,1.19839,0.07,-3.0019,-2.6125,-0.3893,41.8064,119.9837
2021-03-10,117.373679106612,120.3293,1.18992,1.193,1.1867,1.19287,0.07,-3.1481,-2.5152,-0.6329,39.0315,120.1931
2021-03-09,118.454675234407,120.6143,1.18462,1.19158,1.1834,1.18995,0.07,-3.2043,-2.357,-0.8473,29.5731,120.511
2021-03-08,113.832316226416,121.541,1.1917,1.19324,1.1842,1.1846,0.07,-2.9644,-2.1451,-0.8193,32.8492,120.9737
2021-03-05,118.782398042381,122.2605,1.19679,1.19777,1.1892,1.19079,0.07,-2.8045,-1.9403,-0.8642,32.9356,121.6664
2021-03-04,117.520420662422,123.1291,1.20624,1.20666,1.196,1.19688,0.07,-2.5644,-1.7243,-0.8402,34.1818,122.5722
2021-03-03,119.408495347167,124.0233,1.20893,1.21133,1.2041,1.20634,0.07,-2.2975,-1.5142,-0.7833,39.532,123.3011
2021-03-02,122.402023085675,124.451,1.20484,1.20945,1.199,1.209,0.07,-2.2282,-1.3184,-0.9098,47.3851,123.9311
2021-03-01,125.01402277908,124.1911,1.20718,1.21012,1.2026,1.20492,0.07,-2.4658,-1.0909,-1.3749,31.542,124.6237
2021-02-26,118.625873716184,124.8865,1.21718,1.21841,1.206,1.20704,0.07,-2.2691,-0.7472,-1.5219,26.5898,125.6607
2021-02-25,118.361738915728,125.9886,1.21641,1.22432,1.2154,1.2174,0.07,-1.8695,-0.3668,-1.5028,30.1233,126.9628
2021-02-24,122.627026804583,126.8812,1.21496,1.21747,1.2107,1.21664,0.07,-1.5405,0.0089,-1.5494,30.5783,128.1171
2021-02-23,123.125948094334,127.9158,1.21526,1.21801,1.2133,1.21486,0.07,-1.124,0.3963,-1.5203,26.0139,129.2597
2021-02-22,123.262906879756,129.4367,1.21148,1.21695,1.2089,1.21551,0.07,-0.4585,0.7764,-1.2349,33.0597,130.4601
2021-02-19,127.048839019634,130.3717,1.20888,1.21445,1.208,1.21167,0.07,-0.0258,1.0851,-1.1109,37.9084,131.3738
2021-02-18,126.892314693438,131.0296,1.2036,1.20946,1.2034,1.20891,0.07,0.3048,1.3628,-1.0581,33.8353,131.9467
2021-02-17,127.997767747201,132.0599,1.21058,1.2109,1.2021,1.20372,0.08,0.8258,1.6274,-0.8015,38.2914,132.5686
2021-02-16,130.296718788212,132.8735,1.21274,1.21695,1.2093,1.21061,0.08,1.2747,1.8277,-0.553,50.7271,132.9869
2021-02-12,132.42936273264,132.9461,1.21279,1.2135,1.208,1.21177,0.08,1.4068,1.966,-0.5592,46.5246,132.7971
2021-02-11,132.194576243345,133.2827,1.21171,1.21495,1.2111,1.21295,0.08,1.6685,2.1058,-0.4373,51.9461,132.922
2021-02-10,132.448928273414,133.3571,1.21168,1.21441,1.2107,1.21176,0.08,1.8238,2.2151,-0.3913,54.0679,133.2557
2021-02-09,133.055460037426,133.3219,1.20478,1.2122,1.2043,1.2117,0.08,1.9377,2.3129,-0.3752,54.552,133.9146
2021-02-08,133.935909372281,133.2486,1.20375,1.2066,1.2018,1.20458,0.07,2.0411,2.4067,-0.3657,52.9544,134.5765
2021-02-05,133.789167816472,133.2871,1.19618,1.205,1.1951,1.2043,0.08,2.202,2.4981,-0.2961,56.988,135.2442
2021-02-04,134.20431326474,133.0473,1.20351,1.2043,1.1956,1.1962,0.08,2.2439,2.5722,-0.3283,53.9917,135.1196
2021-02-03,130.834309037625,133.0268,1.20432,1.20502,1.2002,1.20348,0.08,2.3896,2.6542,-0.2646,52.717,134.8754
2021-02-02,131.859962498051,133.1189,1.2059,1.20878,1.201,1.2042,0.08,2.5946,2.7204,-0.1257,52.6514,134.1818
2021-02-01,131.029671601515,133.2381,1.21285,1.21365,1.2053,1.2059,0.08,2.8215,2.7518,0.0697,48.3996,133.4053
2021-01-29,128.900219655106,133.8135,1.212,1.2156,1.2092,1.21362,0.07,3.267,2.7344,0.5326,52.89,132.9198
2021-01-28,133.911269418904,134.0652,1.21073,1.21424,1.2079,1.21201,0.07,3.5811,2.6012,0.9799,62.0869,132.4285
2021-01-27,138.766029131588,133.572,1.21599,1.21698,1.2057,1.21075,0.08,3.5631,2.3563,1.2068,74.4296,131.3774
2021-01-26,139.840523232987,132.1204,1.21368,1.2176,1.2106,1.21593,0.08,3.0993,2.0546,1.0447,75.0131,129.919
2021-01-25,139.606088156318,130.3093,1.21672,1.21833,1.2114,1.21385,0.08,2.4453,1.7934,0.652,74.4511,128.5114
2021-01-22,135.845358801422,128.2107,1.21593,1.21896,1.215,1.21702,0.08,1.6278,1.6304,-0.0026,65.5049,127.4721
2021-01-21,133.696370598624,127.1198,1.21057,1.21732,1.2101,1.21595,0.08,1.236,1.631,-0.395,61.0179,126.6985
2021-01-20,128.968596552468,126.3247,1.21284,1.21582,1.2075,1.21044,0.09,0.9646,1.7298,-0.7652,48.5293,126.1046
2021-01-19,124.865982710763,126.4687,1.20744,1.2145,1.2072,1.2128,0.09,1.1153,1.9211,-0.8058,45.8565,126.127
2021-01-15,124.19198186534,126.8357,1.2154,1.21625,1.2072,1.20749,0.09,1.379,2.1225,-0.7435,48.4284,126.6877
2021-01-14,125.920940555773,127.0672,1.21566,1.21788,1.211,1.21515,0.09,1.5961,2.3084,-0.7123,53.9271,127.2054
2021-01-13,127.855029938291,126.9117,1.22057,1.22229,1.2138,1.21565,0.09,1.649,2.4865,-0.8375,48.6252,127.6724
2021-01-12,125.813491145633,127.1644,1.21505,1.22097,1.2135,1.22052,0.09,1.8955,2.6959,-0.8004,47.938,128.5798
2021-01-11,125.989317453134,127.5297,1.2216,1.22284,1.2131,1.21495,0.09,2.2084,2.896,-0.6876,49.5201,129.1161
2021-01-08,128.988132808857,127.8264,1.22705,1.22848,1.2193,1.2197,0.09,2.5069,3.0679,-0.5609,57.5464,129.3242
2021-01-07,127.884334322874,127.4858,1.2325,1.23445,1.2243,1.22688,0.09,2.5293,3.2081,-0.6787,48.0219,129.2978
2021-01-06,123.664502942835,127.9529,1.2296,1.23495,1.2264,1.23242,0.09,2.9259,3.3778,-0.4518,46.3174,129.6152
2021-01-05,127.972247476625,128.6628,1.22469,1.23057,1.22428,1.22957,0.09,3.4532,3.4907,-0.0375,48.9589,129.3515
2021-01-04,126.409346965499,129.2764,1.22386,1.23098,1.2229,1.22461,0.09,3.9597,3.5001,0.4595,61.438,129.3583
2020-12-31,129.613293013307,129.0214,1.22949,1.23093,1.2207,1.22138,0.09,4.088,3.3852,0.7027,63.1913,128.9071
2020-12-30,130.619410217345,128.5881,1.22476,1.23101,1.22435,1.2296,0.09,4.1366,3.2095,0.927,67.8598,128.2555
2020-12-29,131.742744959716,127.733,1.2214,1.22753,1.22057,1.22475,0.09,3.9892,2.9778,1.0114,76.2032,127.1576
2020-12-28,133.520544291122,126.1517,1.21832,1.22504,1.21794,1.2216,0.09,3.4975,2.7249,0.7726,70.9126,125.6484
2020-12-24,128.909987783301,125.1002,1.21845,1.22157,1.2176,1.21844,0.09,3.2228,2.5318,0.691,66.505,124.5192
2020-12-23,127.923406835653,124.3947,1.21603,1.2221,1.2152,1.21852,0.09,3.0909,2.359,0.7318,69.4863,123.4623
2020-12-22,128.82207462955,123.3501,1.22432,1.22571,1.215,1.2161,0.09,2.794,2.1761,0.6179,68.6584,122.717
2020-12-21,125.256707838544,122.1927,1.22196,1.22531,1.2128,1.2243,0.09,2.4291,2.0216,0.4075,55.695,122.0098
2020-12-18,123.718227647905,122.2086,1.2268,1.22718,1.2224,1.2255,0.09,2.5834,1.9197,0.6637,71.6391,121.7451
2020-12-17,125.715809863687,121.3727,1.21968,1.22728,1.2189,1.22659,0.09,2.351,1.7538,0.5972,71.5274,121.1238
2020-12-16,124.846446454374,120.3642,1.21501,1.22123,1.2124,1.2198,0.09,2.0261,1.6045,0.4216,68.7787,120.5983
2020-12-15,124.914823351735,119.455,1.2142,1.21689,1.212,1.21505,0.09,1.7301,1.4991,0.231,61.9711,120.0718
2020-12-14,118.956265153068,119.0101,1.21345,1.21768,1.2114,1.21431,0.09,1.6326,1.4413,0.1912,57.212,119.7465
2020-12-11,119.571657229324,118.844,1.2136,1.2163,1.2103,1.21121,0.09,1.6573,1.3935,0.2638,56.7359,119.1966
2020-12-10,120.38241186947,118.678,1.20791,1.2159,1.2073,1.21355,0.09,1.6817,1.3276,0.3541,51.1865,118.6241
2020-12-09,118.956265153068,118.894,1.21004,1.21475,1.20986,1.2133,0.09,1.8803,1.2391,0.6413,67.444,118.1406
2020-12-08,121.495978483647,118.2832,1.21067,1.2134,1.2094,1.2101,0.09,1.7057,1.0788,0.6269,67.0703,117.1033
2020-12-07,120.880586407392,117.5715,1.213,1.21663,1.2077,1.21078,0.09,1.4739,0.922,0.5519,62.0181,116.4009
2020-12-04,119.415367178211,117.1487,1.21454,1.21775,1.2109,1.21202,0.09,1.3615,0.7841,0.5774,63.2475,116.0424
2020-12-03,120.089368023634,116.569,1.21134,1.21746,1.2099,1.2143,0.09,1.1694,0.6397,0.5297,67.0422,115.553
2020-12-02,120.226121818358,115.6608,1.20686,1.21185,1.2038,1.21132,0.09,0.8156,0.5073,0.3083,63.8605,115.0734
2020-12-01,119.874469203354,114.8764,1.19243,1.20767,1.1923,1.20685,0.09,0.5015,0.4302,0.0713,61.6149,114.8322
2020-11-30,116.289566155959,114.1369,1.19608,1.20033,1.1922,1.19245,0.09,0.1936,0.4124,-0.2188,50.5543,114.628
2020-11-27,113.886606620103,114.11,1.19123,1.19641,1.19057,1.1962,0.08,0.1997,0.4671,-0.2674,49.2512,114.8693
2020-11-25,113.339591441209,114.164,1.18889,1.19297,1.188,1.19151,0.08,0.2443,0.5339,-0.2896,45.9843,115.1672
2020-11-24,112.499532416479,114.4514,1.184,1.18963,1.1834,1.18898,0.08,0.3992,0.6063,-0.2071,40.4357,115.3274
2020-11-23,111.2101394948,115.1586,1.18521,1.19061,1.1799,1.18392,0.08,0.7542,0.6581,0.0961,49.574,115.4876
2020-11-20,114.619216234694,115.3132,1.18726,1.18908,1.1848,1.18544,0.08,0.871,0.6341,0.2369,54.5256,115.8119
2020-11-19,115.889072899983,115.1853,1.18522,1.18826,1.1814,1.18743,0.08,0.8623,0.5749,0.2875,51.3825,115.7806
2020-11-18,115.293217080117,115.2568,1.18615,1.18911,1.1847,1.18525,0.09,0.9431,0.503,0.4401,54.6872,115.7959
2020-11-17,116.621682514574,115.1228,1.18498,1.1894,1.1842,1.18612,0.09,0.931,0.393,0.538,57.7689,115.3401
2020-11-16,117.510582180276,114.755,1.18394,1.1869,1.1812,1.18498,0.09,0.8086,0.2585,0.5501,56.283,114.3556
2020-11-13,116.494696848045,114.4422,1.18041,1.18375,1.1797,1.1835,0.09,0.7032,0.1209,0.5823,57.7936,113.3789
2020-11-12,116.445856207072,113.947,1.17763,1.18232,1.1757,1.18039,0.09,0.5068,-0.0246,0.5314,58.2809,112.5416
2020-11-11,116.719363796519,113.3027,1.18119,1.18327,1.1809,1.18236,0.09,0.2307,-0.1575,0.3882,53.5189,111.8145
2020-11-10,113.280982672042,113.0428,1.18125,1.18433,1.1778,1.18136,0.09,0.1168,-0.2545,0.3713,50.0561,111.5861
2020-11-09,113.622867158851,113.081,1.18881,1.192,1.1794,1.18126,0.09,0.1327,-0.3474,0.4801,62.7562,111.5608
2020-11-06,115.937913540956,112.0532,1.18268,1.1891,1.1794,1.18716,0.09,-0.3412,-0.4674,0.1262,58.592,110.9077
2020-11-05,116.069555900416,111.2703,1.17241,1.18598,1.1709,1.18267,0.09,-0.7242,-0.499,-0.2253,57.4663,110.6995
2020-11-04,112.09103125895,110.4378,1.17115,1.1771,1.1602,1.16721,0.09,-1.1456,-0.4426,-0.703,49.2255,110.6508
2020-11-03,107.693201324389,110.2459,1.16404,1.17398,1.16318,1.17133,0.09,-1.2885,-0.2669,-1.0216,36.1296,110.8975
2020-11-02,106.064736581436,110.9822,1.16474,1.1656,1.1621,1.16402,0.09,-1.0074,-0.0115,-0.9959,34.256,111.5352
2020-10-30,106.152498154409,112.0013,1.16737,1.17043,1.1638,1.16459,0.09,-0.5792,0.2375,-0.8167,37.7936,112.5932
2020-10-29,112.45182883673,112.8244,1.17452,1.17588,1.1648,1.16741,0.09,-0.218,0.4417,-0.6597,40.3105,113.5898
2020-10-28,108.434299051721,113.5464,1.17867,1.1788,1.1716,1.1746,0.09,0.1162,0.6066,-0.4904,45.944,114.209
2020-10-27,113.699993430131,113.8481,1.18093,1.18388,1.1781,1.17871,0.09,0.275,0.7292,-0.4542,46.9128,114.7892
2020-10-26,112.18854411781,114.1216,1.18554,1.18597,1.1801,1.1809,0.09,0.4299,0.8428,-0.4128,43.2931,115.7429
2020-10-23,112.178792831924,114.7765,1.18197,1.1865,1.1785,1.1859,0.09,0.7684,0.946,-0.1775,48.0331,116.3328
2020-10-22,112.871134129826,115.0612,1.18578,1.18669,1.181,1.18196,0.09,0.953,0.9903,-0.0374,50.2379,116.2246
2020-10-21,113.963278149052,115.1795,1.18226,1.18807,1.18206,1.18579,0.09,1.0694,0.9997,0.0697,48.6778,116.1076
2020-10-20,114.587360445753,115.4932,1.1767,1.18408,1.1758,1.18221,0.09,1.2799,0.9822,0.2977,47.7901,115.9077
2020-10-19,113.095413705203,115.9783,1.17177,1.17938,1.1701,1.17666,0.09,1.5767,0.9078,0.6689,54.5882,115.8589
2020-10-16,116.05980461453,115.7565,1.17083,1.17462,1.1692,1.17158,0.09,1.5592,0.7406,0.8186,57.1571,115.269
2020-10-15,117.707771929255,115.1994,1.17472,1.17578,1.1687,1.1709,0.09,1.3831,0.536,0.8472,53.323,114.4508
2020-10-14,118.175833651781,115.0732,1.17428,1.1771,1.17184,1.1747,0.09,1.3925,0.3242,1.0683,57.4436,114.3455
2020-10-13,118.088072078807,114.4249,1.18127,1.18154,1.1728,1.1744,0.09,1.1578,0.0571,1.1007,66.0462,113.6425
2020-10-12,121.305996421169,112.7072,1.18137,1.18268,1.1785,1.1814,0.09,0.4174,-0.2181,0.6355,59.3634,112.5971
2020-10-09,114.060791007911,111.7369,1.1758,1.1831,1.17557,1.1826,0.09,-0.0164,-0.3769,0.3606,51.4776,112.1047
2020-10-08,112.110533830722,111.5867,1.17625,1.17818,1.1731,1.17574,0.09,-0.0952,-0.4671,0.3719,53.3691,111.4367
2020-10-07,112.217797975468,111.1929,1.17335,1.1782,1.1723,1.17628,0.09,-0.2907,-0.5601,0.2694,50.6253,110.3563
2020-10-06,110.345551085366,111.0648,1.17809,1.18077,1.1729,1.1732,0.09,-0.3742,-0.6274,0.2532,52.4663,110.0637
2020-10-05,113.602480571272,110.6742,1.17116,1.17975,1.17077,1.17806,0.09,-0.5825,-0.6907,0.1082,49.74,109.7693
2020-10-02,110.209033082963,110.5847,1.17444,1.1748,1.1694,1.1716,0.09,-0.6623,-0.7178,0.0555,48.2169,108.8556
2020-10-01,113.885267861964,110.6964,1.17234,1.17696,1.1715,1.17432,0.09,-0.6531,-0.7317,0.0785,55.2321,108.6127
2020-09-30,112.929641845142,109.8035,1.17388,1.1755,1.1683,1.17223,0.09,-1.1036,-0.7513,-0.3523,49.9166,107.8404
2020-09-29,111.252420672759,109.5466,1.1663,1.17455,1.166,1.1739,0.09,-1.2802,-0.6632,-0.617,50.9923,107.9809
2020-09-28,112.100782544836,109.0678,1.16265,1.168,1.1613,1.16618,0.09,-1.5625,-0.509,-1.0535,51.598,108.3495
2020-09-25,109.487437927403,108.383,1.16692,1.16851,1.1611,1.163,0.09,-1.9458,-0.2456,-1.7002,42.8603,108.3212
2020-09-24,105.528415857709,108.9718,1.16585,1.1687,1.1625,1.1668,0.09,-1.7533,0.1795,-1.9328,37.8582,108.9199
2020-09-23,104.455774410255,110.3979,1.17041,1.1719,1.1648,1.16588,0.09,-1.1585,0.6626,-1.8212,44.8495,110.4011
2020-09-22,109.029127490763,110.7433,1.17667,1.17725,1.169,1.17057,0.09,-1.0229,1.1179,-2.1409,46.1089,110.9511
2020-09-21,107.342155032495,110.9357,1.18411,1.18719,1.173,1.1769,0.09,-0.9402,1.6532,-2.5933,33.1313,111.0749
2020-09-18,104.182738405448,112.9347,1.18436,1.18705,1.1825,1.1839,0.09,-0.0127,2.3015,-2.3142,39.2562,112.5893
2020-09-17,107.595688465529,114.1082,1.18122,1.18524,1.1736,1.18422,0.09,0.5895,2.88,-2.2905,38.0603,114.1993
2020-09-16,109.341168639114,115.6898,1.1847,1.18826,1.1786,1.18152,0.09,1.417,3.4527,-2.0356,44.4408,116.9169
2020-09-15,112.666357126221,116.4288,1.18649,1.19005,1.1838,1.1847,0.09,1.9056,3.9616,-2.056,48.5631,118.6263
2020-09-14,112.485958337331,116.6604,1.1835,1.1888,1.1831,1.1865,0.09,2.1937,4.4756,-2.2819,43.024,119.5283
2020-09-11,109.214401922596,117.7256,1.18202,1.18742,1.1817,1.18453,0.09,2.8878,5.046,-2.1582,42.7936,120.6295
2020-09-10,110.667343519602,119.0601,1.18079,1.19175,1.1799,1.18196,0.09,3.7468,5.5856,-1.8388,49.787,121.8555
2020-09-09,114.40208601392,119.4364,1.17668,1.18342,1.1751,1.18078,0.09,4.2137,6.0453,-1.8316,45.4949,122.4229
2020-09-08,110.014007365244,120.5682,1.1815,1.18276,1.17559,1.17667,0.09,5.0562,6.5032,-1.447,40.6171,123.1482
2020-09-04,117.951554076404,122.6687,1.18464,1.18654,1.1779,1.18389,0.09,6.3866,6.8649,-0.4783,47.7242,124.5862
2020-09-03,117.873543789316,123.9098,1.18536,1.18646,1.1787,1.1845,0.09,7.3842,6.9845,0.3997,57.9181,124.5075
2020-09-02,128.131896541332,123.9445,1.19179,1.1929,1.1821,1.18526,0.09,7.8709,6.8846,0.9864,82.7598,123.4193
2020-09-01,130.842754017625,121.6726,1.19371,1.20114,1.19,1.1917,0.09,7.3173,6.638,0.6794,79.1136,121.3123
2020-08-31,125.830593072248,119.9425,1.19084,1.19661,1.1883,1.1937,0.09,6.9839,6.4681,0.5157,73.756,119.5174
2020-08-28,121.703361321022,118.9504,1.18186,1.19197,1.1809,1.19008,0.09,6.9709,6.3392,0.6317,71.785,118.3943
2020-08-27,121.900824860212,118.0775,1.18361,1.19019,1.1761,1.1817,0.08,7.0087,6.1813,0.8274,75.4622,117.3037
2020-08-26,123.375706850461,116.7658,1.18334,1.18393,1.1771,1.1835,0.09,6.8427,5.9744,0.8683,74.4583,116.0641
2020-08-25,121.720426071322,115.3713,1.17939,1.18439,1.1782,1.18327,0.09,6.627,5.7573,0.8696,72.925,114.5349
2020-08-24,122.727246339046,113.9881,1.1801,1.18496,1.1782,1.17936,0.09,6.4023,5.5399,0.8624,85.3777,113.2937
2020-08-21,121.276742563512,111.4306,1.18655,1.18829,1.1753,1.17958,0.09,5.6253,5.3243,0.301,77.063,111.724
2020-08-20,115.333333816027,110.3493,1.18514,1.18687,1.1801,1.1865,0.09,5.4886,5.2491,0.2395,71.6644,111.1333
2020-08-19,112.829691164811,109.7889,1.19396,1.19527,1.1829,1.1851,0.09,5.5829,5.1892,0.3937,72.6869,110.5923
2020-08-18,112.688297519464,109.0535,1.18722,1.19656,1.1869,1.19393,0.09,5.599,5.0908,0.5082,69.993,109.9285
2020-08-17,111.757049717357,108.5079,1.18416,1.1881,1.1827,1.18726,0.1,5.6999,4.9637,0.7362,77.1766,109.3998
2020-08-14,112.049588293935,107.4706,1.18166,1.18504,1.178,1.18408,0.1,5.5761,4.7797,0.7964,75.5469,108.6137
2020-08-13,112.149538974266,106.4701,1.17868,1.18642,1.1784,1.1817,0.1,5.4594,4.5806,0.8788,75.0283,107.4305
2020-08-12,110.199281797077,105.3337,1.17435,1.1817,1.1709,1.17873,0.1,5.2707,4.3609,0.9098,69.2369,105.4396
2020-08-11,106.654689377535,104.7969,1.17416,1.1808,1.172,1.1742,0.1,5.3436,4.1334,1.2101,75.1016,103.7897
2020-08-10,109.923807970799,103.822,1.1776,1.18007,1.1734,1.174,0.1,5.2128,3.8309,1.3819,77.6411,102.0564
2020-08-07,108.348975300218,102.4937,1.18813,1.1882,1.1754,1.1787,0.1,4.9074,3.4854,1.422,79.9738,100.1976
2020-08-06,110.865040619248,100.7391,1.18726,1.19162,1.1817,1.1881,0.1,4.3861,3.1299,1.2562,76.8689,98.0147
2020-08-05,107.127442621154,99.2454,1.1798,1.19049,1.1792,1.1872,0.1,3.9552,2.8159,1.1393,75.7115,96.7098
2020-08-04,106.740542828382,97.642,1.17604,1.18062,1.172,1.17979,0.1,3.4495,2.531,0.9184,75.4479,95.4752
2020-08-03,106.03244320765,95.7352,1.17944,1.17968,1.1694,1.1758,0.1,2.7781,2.3014,0.4767,74.4998,94.5057
2020-07-31,103.42634460351,93.6065,1.1848,1.19088,1.176,1.1771,0.1,1.9732,2.1823,-0.2091,68.1987,93.3589
2020-07-30,93.624883186633,92.1546,1.17898,1.18486,1.1729,1.18479,0.1,1.444,2.2345,-0.7905,50.0152,92.785
2020-07-29,92.5055504528288,92.261,1.17199,1.18064,1.1712,1.17899,0.1,1.6093,2.4322,-0.8228,48.6868,93.0161
2020-07-28,90.7657180513722,92.4856,1.17635,1.17737,1.1697,1.17198,0.1,1.8403,2.6379,-0.7975,50.3879,93.5262
2020-07-27,92.2816839060679,92.6267,1.16526,1.17815,1.1641,1.1763,0.1,2.0472,2.8372,-0.79,48.6692,93.5722
2020-07-24,90.1452183837199,92.9413,1.16017,1.16581,1.158,1.1656,0.09,2.3466,3.0348,-0.6881,41.0598,93.9182
2020-07-23,90.3690849304807,93.9146,1.15699,1.16272,1.1539,1.1601,0.09,2.9645,3.2068,-0.2423,58.205,94.3413
2020-07-22,94.6785159556269,93.8042,1.15323,1.16015,1.1505,1.15696,0.09,3.1143,3.2674,-0.1531,57.3902,94.2697
2020-07-21,94.413282764356,93.7353,1.1445,1.154,1.1421,1.15316,0.1,3.2905,3.3056,-0.0151,66.9093,94.0252
2020-07-20,95.734582056651,93.1148,1.14355,1.14677,1.1401,1.14462,0.1,3.2218,3.3094,-0.0876,60.3308,93.5074
2020-07-17,93.7587164482835,92.9522,1.13847,1.14437,1.1376,1.14253,0.09,3.3602,3.3313,0.0289,62.65,93.1261
2020-07-16,93.9485163466242,92.6302,1.14119,1.14418,1.1369,1.13841,0.1,3.4315,3.3241,0.1075,61.661,92.637
2020-07-15,95.1189490530586,92.3286,1.14089,1.1452,1.1389,1.141,0.1,3.5148,3.2972,0.2176,71.3767,92.1228
2020-07-14,94.4692494010462,91.435,1.13449,1.14124,1.1324,1.1408,0.09,3.3294,3.2428,0.0865,62.2168,91.2497
2020-07-13,92.9313835580804,91.2403,1.13155,1.13749,1.1299,1.13448,0.09,3.4555,3.2212,0.2343,74.8066,90.6144
2020-07-10,93.362083327392,90.4779,1.12874,1.1325,1.1253,1.12961,0.09,3.326,3.1626,0.1634,70.536,90.0145
2020-07-09,93.1990500813814,89.9635,1.13326,1.13706,1.1279,1.12868,0.09,3.3035,3.1218,0.1818,76.1166,89.5123
2020-07-08,92.7999836284599,89.1341,1.1274,1.13518,1.1261,1.133,0.09,3.1349,3.0763,0.0586,71.5715,89.0244
2020-07-07,90.6878514264119,88.571,1.13106,1.13326,1.1257,1.12733,0.09,3.0804,3.0617,0.0188,70.7846,88.7149
2020-07-06,90.970117941893,87.9535,1.12439,1.13454,1.1243,1.13099,0.09,2.9986,3.057,-0.0584,67.4342,88.1292
2020-07-02,88.6000525446641,87.4913,1.12521,1.13027,1.1222,1.124,0.09,2.9845,3.0716,-0.0871,66.0412,87.7554
2020-07-01,88.6000525446641,87.0426,1.12344,1.12752,1.1184,1.12521,0.08,2.9764,3.0934,-0.1169,64.296,87.3554
2020-06-30,88.7679524547347,86.6419,1.12487,1.1262,1.1189,1.1235,0.08,2.9904,3.1226,-0.1321,60.9626,87.1128
2020-06-29,88.0330861816719,86.4247,1.12242,1.12879,1.1217,1.12488,0.08,3.0897,3.1556,-0.0659,55.9463,86.903
2020-06-26,86.0499205772144,86.5286,1.12212,1.12394,1.1194,1.12176,0.08,3.3407,3.1721,0.1686,68.9817,86.4164
2020-06-25,88.7776857828547,86.052,1.12518,1.12597,1.1189,1.12211,0.08,3.3359,3.1299,0.206,66.6574,85.9373
2020-06-24,87.6145530725103,85.6702,1.13081,1.13258,1.1246,1.12522,0.08,3.3733,3.0784,0.2948,72.3096,85.6601
2020-06-23,89.1889188959263,84.971,1.12729,1.13486,1.1231,1.13078,0.08,3.2653,3.0047,0.2606,71.8093,85.244
2020-06-22,87.3249865609392,84.1705,1.11798,1.12749,1.1167,1.12727,0.08,3.1048,2.9396,0.1652,64.501,84.4687
2020-06-19,85.0984877534809,83.8766,1.12083,1.12544,1.1166,1.1176,0.09,3.1684,2.8983,0.2702,68.6778,83.9556
2020-06-18,85.5875874915127,83.3391,1.12446,1.12614,1.1184,1.12089,0.09,3.1218,2.8307,0.2911,66.783,83.1942
2020-06-17,85.5535208430926,82.8567,1.12592,1.12939,1.1205,1.12444,0.09,3.0969,2.758,0.339,71.2765,82.5367
2020-06-16,85.672754112563,82.0649,1.13294,1.13534,1.1226,1.12583,0.09,2.9275,2.6732,0.2542,69.4513,81.7948
2020-06-15,83.4608552972847,81.2967,1.12467,1.13326,1.1225,1.1329,0.09,2.76,2.6097,0.1503,57.4396,81.0475
2020-06-12,82.4412891767108,81.3424,1.1298,1.13406,1.1211,1.12601,0.08,2.9572,2.5721,0.3852,73.9151,80.6703
2020-06-11,81.7356228880082,80.7781,1.13773,1.14037,1.1285,1.12985,0.08,2.8818,2.4758,0.406,82.4306,80.0505
2020-06-10,85.8576873468437,79.8402,1.1339,1.14225,1.13209,1.1376,0.08,2.6299,2.3743,0.2556,81.8526,79.2587
2020-06-09,83.7041885002856,78.7701,1.12944,1.13638,1.1239,1.1338,0.07,2.3051,2.3104,-0.0053,72.8759,78.4859
2020-06-08,81.1418898726859,78.3144,1.13011,1.13198,1.1266,1.1293,0.07,2.2474,2.3117,-0.0643,71.3461,78.2757
2020-06-05,80.6649567948041,77.8596,1.13369,1.1384,1.1276,1.12873,0.07,2.188,2.3278,-0.1398,64.8283,77.9233
2020-06-04,78.4311579912557,77.6769,1.12323,1.13627,1.1193,1.13211,0.06,2.2512,2.3627,-0.1115,66.8924,77.8092
2020-06-03,79.1124909596583,77.3974,1.1172,1.12579,1.1167,1.1231,0.06,2.2734,2.3906,-0.1172,67.3937,77.6216
2020-06-02,78.6793578583166,77.0411,1.1132,1.1196,1.1113,1.1172,0.06,2.2619,2.4199,-0.158,63.8638,77.3873
