Date,EMA
2021-12-15,172.5849
2021-12-14,173.4708
2021-12-13,174.7866
2021-12-10,175.4058
2021-12-09,175.4033
2021-12-08,175.3263
2021-12-07,175.1431
2021-12-06,175.2638
2021-12-03,176.5114
2021-12-02,177.3472
2021-12-01,178.3133
2021-11-30,178.5495
2021-11-29,178.6328
2021-11-26,178.9107
2021-11-24,178.6453
2021-11-23,178.7591
2021-11-22,178.6495
2021-11-19,177.5008
2021-11-18,175.6933
2021-11-17,175.1102
2021-11-16,174.4155
2021-11-15,173.8523
2021-11-12,173.1862
2021-11-11,172.9498
2021-11-10,172.3497
2021-11-09,171.0511
2021-11-08,170.0041
2021-11-05,168.6357
2021-11-04,167.477
2021-11-03,167.2497
2021-11-02,167.6496
2021-11-01,168.0716
2021-10-29,168.0675
2021-10-28,168.7489
2021-10-27,168.4477
2021-10-26,168.236
2021-10-25,168.405
2021-10-22,168.7728
2021-10-21,168.2668
2021-10-20,167.7233
2021-10-19,166.6322
2021-10-18,165.5029
2021-10-15,164.6328
2021-10-14,164.4244
2021-10-13,164.2692
2021-10-12,164.4433
2021-10-11,164.7974
2021-10-08,165.0302
2021-10-07,164.848
2021-10-06,164.9082
2021-10-05,165.8486
2021-10-04,167.0982
2021-10-01,167.7935
2021-09-30,168.5364
2021-09-29,169.1445
2021-09-28,169.8198
2021-09-27,170.2497
2021-09-24,170.6219
2021-09-23,170.7377
2021-09-22,171.1233
2021-09-21,171.9174
2021-09-20,172.6212
2021-09-17,173.2482
2021-09-16,172.9876
2021-09-15,172.9853
2021-09-14,173.1763
2021-09-13,173.0427
2021-09-10,172.7988
2021-09-09,172.2893
2021-09-08,171.3978
2021-09-07,170.4679
2021-09-03,169.7052
2021-09-02,169.0619
2021-09-01,167.8006
2021-08-31,166.2408
2021-08-30,165.1298
2021-08-27,164.5206
2021-08-26,164.0449
2021-08-25,163.8437
2021-08-24,163.4771
2021-08-23,163.3609
2021-08-20,163.9755
2021-08-19,164.816
2021-08-18,165.9526
2021-08-17,166.8089
2021-08-16,167.4608
2021-08-13,168.1966
2021-08-12,168.8439
2021-08-11,169.8092
2021-08-10,170.5285
2021-08-09,171.257
2021-08-06,172.1629
2021-08-05,172.9213
2021-08-04,174.0569
2021-08-03,175.1879
2021-08-02,176.9995
2021-07-30,179.076
2021-07-29,181.6712
2021-07-28,181.7343
2021-07-27,181.7443
2021-07-26,181.0375
2021-07-23,180.4551
2021-07-22,180.1117
2021-07-21,180.2785
2021-07-20,180.6028
2021-07-19,181.0999
2021-07-16,182.0935
2021-07-15,182.1886
2021-07-14,181.6282
2021-07-13,180.7806
2021-07-12,179.8197
2021-07-09,178.1796
2021-07-08,176.4137
2021-07-07,175.1327
2021-07-06,172.7469
2021-07-02,171.9117
2021-07-01,171.7628
2021-06-30,171.7699
2021-06-29,171.707
2021-06-28,171.655
2021-06-25,171.845
2021-06-24,171.5439
2021-06-23,170.691
2021-06-22,169.6779
2021-06-21,168.9612
2021-06-18,167.8813
2021-06-17,166.5217
2021-06-16,165.7134
2021-06-15,164.8497
2021-06-14,163.883
2021-06-11,163.1144
2021-06-10,162.1437
2021-06-09,161.7089
2021-06-08,161.279
2021-06-07,161.312
2021-06-04,161.6332
2021-06-03,161.8628
2021-06-02,162.2298
2021-06-01,162.4686
2021-05-28,162.5339
2021-05-27,162.6303
2021-05-26,162.5926
2021-05-25,162.3399
2021-05-24,162.1191
2021-05-21,162.4178
2021-05-20,162.3996
2021-05-19,162.4395
2021-05-18,163.0371
2021-05-17,162.6834
2021-05-14,162.7694
2021-05-13,163.5453
2021-05-12,164.4945
2021-05-11,165.66
2021-05-10,167.6258
2021-05-07,168.4057
2021-05-06,168.9504
2021-05-05,170.1616
2021-05-04,170.8769
2021-05-03,171.5586
2021-04-30,170.9635
2021-04-29,169.7874
2021-04-28,168.5724
2021-04-27,167.8685
2021-04-26,166.9118
2021-04-23,166.8033
2021-04-22,166.9919
2021-04-21,166.638
2021-04-20,166.8243
2021-04-19,166.4119
2021-04-16,165.722
2021-04-15,164.9935
2021-04-14,164.2032
2021-04-13,162.8702
2021-04-12,161.2764
2021-04-09,159.8354
2021-04-08,158.6355
2021-04-07,157.1001
2021-04-06,156.0801
2021-04-05,154.9452
2021-04-01,154.1219
2021-03-31,153.7274
2021-03-30,153.8439
2021-03-29,153.9202
2021-03-26,154.1754
2021-03-25,154.6137
2021-03-24,154.828
2021-03-23,154.2226
2021-03-22,153.7499
2021-03-19,153.8293
2021-03-18,154.3554
2021-03-17,154.2011
2021-03-16,154.3211
2021-03-15,154.115
2021-03-12,154.2009
2021-03-11,154.3011
2021-03-10,154.1013
2021-03-09,153.9188
2021-03-08,154.5897
2021-03-05,155.443
2021-03-04,156.597
2021-03-03,157.9296
2021-03-02,158.7898
2021-03-01,159.1489
2021-02-26,159.761
2021-02-25,160.8723
2021-02-24,161.7691
2021-02-23,162.5317
2021-02-22,163.905
2021-02-19,164.6825
2021-02-18,164.2983
2021-02-17,164.3377
2021-02-16,164.5949
2021-02-12,165.0154
2021-02-11,165.5744
2021-02-10,165.791
2021-02-09,165.8112
2021-02-08,165.8527
2021-02-05,165.3922
2021-02-04,165.2682
2021-02-03,164.9945
2021-02-02,163.6042
2021-02-01,162.4052
2021-01-29,162.469
2021-01-28,162.6843
2021-01-27,162.8915
2021-01-26,161.962
2021-01-25,161.3274
2021-01-22,160.1945
2021-01-21,159.0788
2021-01-20,157.8407
2021-01-19,157.561
2021-01-15,158.0523
2021-01-14,158.4749
2021-01-13,158.4968
2021-01-12,158.9579
2021-01-11,159.6152
2021-01-08,160.1074
2021-01-07,160.3535
2021-01-06,160.9098
2021-01-05,161.7066
2021-01-04,162.4636
2020-12-31,162.2332
2020-12-30,161.8962
2020-12-29,160.7509
2020-12-28,159.6962
2020-12-24,159.6954
2020-12-23,159.6954
2020-12-22,159.5722
2020-12-21,159.4455
2020-12-18,159.3222
2020-12-17,158.6828
2020-12-16,157.8346
2020-12-15,157.6199
2020-12-14,157.302
2020-12-11,157.3358
2020-12-10,157.8919
2020-12-09,158.6569
2020-12-08,158.7152
2020-12-07,158.8864
2020-12-04,159.1225
2020-12-03,158.9474
2020-12-02,158.6528
2020-12-01,158.1129
2020-11-30,157.8213
2020-11-27,157.2429
2020-11-25,156.5051
2020-11-24,156.3744
2020-11-23,156.6742
2020-11-20,156.8608
2020-11-19,157.0852
2020-11-18,157.4895
2020-11-17,157.665
2020-11-16,157.3289
2020-11-13,157.922
2020-11-12,158.3269
2020-11-11,158.4001
2020-11-10,159.5803
2020-11-09,160.6535
2020-11-06,160.454
2020-11-05,159.3922
2020-11-04,157.9241
2020-11-03,157.9073
2020-11-02,159.4586
2020-10-30,160.8745
2020-10-29,161.5383
2020-10-28,161.8661
2020-10-27,161.733
2020-10-26,161.841
2020-10-23,162.2641
2020-10-22,162.8672
2020-10-21,163.6169
2020-10-20,164.2818
2020-10-19,164.9858
2020-10-16,164.9869
2020-10-15,164.2815
2020-10-14,164.2106
2020-10-13,162.4018
2020-10-12,159.9579
2020-10-09,158.2825
2020-10-08,157.7897
2020-10-07,157.0209
2020-10-06,157.0811
2020-10-05,156.8213
2020-10-02,156.7167
2020-10-01,156.5023
2020-09-30,155.6362
2020-09-29,155.3205
2020-09-28,154.554
2020-09-25,153.9121
2020-09-24,154.1719
2020-09-23,155.3458
2020-09-22,155.1956
2020-09-21,155.9743
2020-09-18,158.3408
2020-09-17,159.8416
2020-09-16,161.9259
2020-09-15,162.5762
2020-09-14,163.858
2020-09-11,165.016
2020-09-10,166.0341
2020-09-09,166.1837
2020-09-08,167.5247
2020-09-04,169.8191
2020-09-03,170.69
2020-09-02,169.8989
2020-09-01,168.243
2020-08-31,166.8573
2020-08-28,166.059
2020-08-27,164.9277
2020-08-26,163.2444
2020-08-25,162.2864
2020-08-24,161.739
2020-08-21,160.9015
2020-08-20,160.0463
2020-08-19,159.4789
2020-08-18,158.2185
2020-08-17,157.6893
2020-08-14,157.4744
2020-08-13,157.1556
2020-08-12,156.7126
2020-08-11,157.0042
2020-08-10,157.303
2020-08-07,157.0335
2020-08-06,156.1075
2020-08-05,155.3052
2020-08-04,154.8867
2020-08-03,154.848
2020-07-31,153.9197
2020-07-30,152.0797
2020-07-29,152.3862
2020-07-28,152.5722
2020-07-27,152.5408
2020-07-24,152.4165
2020-07-23,153.7313
2020-07-22,153.4686
2020-07-21,152.8505
2020-07-20,150.9007
2020-07-17,151.0986
2020-07-16,151.2428
2020-07-15,151.8405
2020-07-14,151.3581
2020-07-13,150.671
