Date,Adjusted Close,EMA,Open,High,Low,Close,Effective_Fed_Rate,MACD,MACD_Signal,MACD_Hist,RSI,SMA
2020-01-30,164.92351330082,158.9651,1.101,1.10394,1.1005,1.10309,1.6,3.254,2.9718,0.2823,71.6511,159.0598
2020-01-29,160.399046041612,157.3716,1.10218,1.10277,1.0991,1.1009,1.55,2.7294,2.9012,-0.1718,62.4374,157.9688
2020-01-28,157.936361330904,156.7412,1.1018,1.10253,1.0996,1.10217,1.55,2.6235,2.9441,-0.3206,53.5554,157.544
2020-01-27,154.900959245613,156.832,1.10303,1.10376,1.1008,1.1018,1.55,2.8448,3.0243,-0.1795,46.129,157.3512
2020-01-24,157.535459168696,157.5008,1.10553,1.10617,1.1019,1.10251,1.55,3.3415,3.0692,0.2723,70.7509,157.5106
2020-01-23,159.139067817529,156.9692,1.10931,1.11087,1.1035,1.10554,1.55,3.3087,3.0011,0.3076,67.5117,156.9694
2020-01-22,158.165448280737,156.5994,1.10823,1.10985,1.1069,1.1092,1.55,3.3471,2.9242,0.4229,74.3,156.2764
2020-01-21,158.929071446848,155.8908,1.10963,1.1118,1.1079,1.10824,1.55,3.2298,2.8185,0.4113,72.8374,155.5052
2020-01-17,159.501788821432,155.1775,1.11373,1.11426,1.1084,1.1088,1.55,3.103,2.7156,0.3874,76.885,154.5888
2020-01-16,158.614076890828,154.1486,1.11516,1.11728,1.1127,1.11368,1.54,2.8242,2.6188,0.2054,70.8332,153.7202
2020-01-15,155.760035307488,153.5424,1.11263,1.11634,1.1117,1.11517,1.54,2.7255,2.5675,0.1581,66.3674,153.1885
2020-01-14,154.757779901967,153.1683,1.11353,1.11446,1.1103,1.1126,1.54,2.7282,2.5279,0.2002,70.7039,152.6301
2020-01-13,155.855488203252,152.5479,1.11168,1.1147,1.1111,1.11352,1.54,2.617,2.4779,0.1391,66.5384,152.2101
2020-01-10,154.003702025433,152.1352,1.11065,1.11292,1.1084,1.112,1.54,2.5954,2.4431,0.1524,72.5783,151.9896
2020-01-09,154.719598743662,151.4061,1.11096,1.11204,1.1092,1.1106,1.55,2.4272,2.405,0.0222,70.3379,151.4876
2020-01-08,152.810540828384,150.7228,1.11475,1.11682,1.11,1.11097,1.55,2.2723,2.3995,-0.1271,62.0524,151.0714
2020-01-07,150.414673144711,150.5049,1.11956,1.11976,1.1132,1.11477,1.55,2.3245,2.4312,-0.1068,64.216,150.9941
2020-01-06,151.798740133287,150.1559,1.11596,1.12055,1.1155,1.11955,1.55,2.3193,2.4579,-0.1386,56.3484,150.806
2020-01-03,151.407383260655,150.2044,1.11713,1.118,1.1123,1.11598,1.55,2.4967,2.4926,0.0041,63.2801,150.512
2020-01-02,153.316441175933,150.0007,1.12145,1.12245,1.1162,1.11713,1.55,2.5662,2.4916,0.0747,65.9903,150.1283
2019-12-31,150.529216619628,149.6542,1.11989,1.12393,1.1197,1.12129,1.55,2.573,2.4729,0.1001,59.1017,149.8105
2019-12-30,150.424218434287,149.657,1.11791,1.1221,1.11756,1.11989,1.55,2.7395,2.4479,0.2917,74.0011,149.652
2019-12-27,151.731923106252,149.1896,1.10955,1.11883,1.1095,1.11754,1.55,2.6965,2.375,0.3215,77.6517,149.0802
2019-12-26,151.455109708537,148.5207,1.10911,1.1109,1.1081,1.10953,1.55,2.5576,2.2946,0.2631,72.6653,148.3357
2019-12-24,150.223767353183,148.104,1.10901,1.1094,1.1068,1.10877,1.55,2.5269,2.2288,0.2981,72.431,147.7611
2019-12-23,150.252403221912,147.6117,1.10781,1.1096,1.1068,1.10899,1.55,2.4587,2.1543,0.3044,77.1958,147.1702
2019-12-20,150.252403221912,146.8743,1.11239,1.1125,1.1065,1.10768,1.55,2.2736,2.0782,0.1954,75.4468,146.4973
2019-12-19,148.629703993927,146.1364,1.11162,1.11443,1.1106,1.11237,1.55,2.0792,2.0293,0.0499,64.9085,145.8902
2019-12-18,147.350635190691,145.945,1.11527,1.11531,1.1109,1.1115,1.55,2.1264,2.0169,0.1095,67.2343,145.5132
2019-12-17,147.656084457135,145.6475,1.11375,1.11747,1.1128,1.11527,1.55,2.1265,1.9895,0.1371,76.7183,145.1161
2019-12-16,148.457888781552,145.0399,1.1129,1.11581,1.1121,1.11372,1.56,1.984,1.9552,0.0288,75.8103,144.3563
2019-12-13,147.503359823913,144.3695,1.11833,1.11934,1.111,1.11223,1.55,1.8063,1.948,-0.1417,69.0744,144.0413
2019-12-12,146.272017468559,143.9976,1.1133,1.11996,1.11019,1.11834,1.55,1.7583,1.9834,-0.2252,63.1685,143.9554
2019-12-11,144.802042873795,143.8294,1.10929,1.11448,1.1069,1.11328,1.55,1.8026,2.0397,-0.2371,62.6454,144.0203
2019-12-10,144.257961367941,143.6472,1.10652,1.10978,1.1061,1.10929,1.55,1.8436,2.099,-0.2554,61.5277,144.0031
2019-12-09,144.477503028198,143.4776,1.10573,1.1078,1.1052,1.10647,1.55,1.8935,2.1628,-0.2693,60.5938,143.88
2019-12-06,144.849769321677,143.3169,1.11043,1.11097,1.1038,1.10564,1.55,1.951,2.2302,-0.2792,60.2783,143.7845
2019-12-05,143.112526618775,143.1374,1.10779,1.11081,1.1077,1.11039,1.55,2.0037,2.3,-0.2963,56.6035,143.6327
2019-12-04,143.036164302164,143.1175,1.10816,1.11162,1.1065,1.1078,1.55,2.1333,2.374,-0.2408,57.0584,143.6576
2019-12-03,142.520718665039,143.0741,1.10762,1.10936,1.1065,1.10816,1.55,2.2589,2.4342,-0.1754,45.4395,143.6793
2019-12-02,142.749805614872,143.5831,1.10209,1.10907,1.1001,1.10762,1.56,2.6438,2.4781,0.1658,75.3529,143.8769
2019-11-29,144.496593607351,143.2889,1.10108,1.10283,1.098,1.10173,1.56,2.6769,2.4366,0.2403,78.474,143.5537
2019-11-27,145.393850827531,142.8678,1.10234,1.10234,1.099,1.10054,1.55,2.652,2.3766,0.2754,80.8649,143.0211
2019-11-26,145.117037429816,142.3044,1.10137,1.10256,1.1006,1.10234,1.55,2.5592,2.3077,0.2515,78.3627,142.4399
2019-11-25,144.353414263705,141.8214,1.10218,1.10323,1.1002,1.10137,1.55,2.4979,2.2448,0.2531,74.087,141.9076
2019-11-22,142.787986773178,141.5197,1.10618,1.10876,1.1013,1.1022,1.55,2.5155,2.1815,0.334,74.7715,141.4157
2019-11-21,142.682988587837,141.136,1.10759,1.1097,1.1051,1.1061,1.55,2.4946,2.0981,0.3965,72.5901,140.7877
2019-11-20,142.816622641907,140.8092,1.10776,1.10815,1.1051,1.1076,1.55,2.4966,1.9989,0.4977,81.1691,140.2103
2019-11-19,143.063957097957,140.2168,1.10712,1.10839,1.1061,1.10774,1.55,2.3746,1.8745,0.5001,81.7178,139.5965
2019-11-18,143.016392779486,139.4805,1.10515,1.109,1.1049,1.10714,1.55,2.1786,1.7495,0.4291,80.0087,139.0343
2019-11-15,142.664416822799,138.7518,1.10218,1.1057,1.1013,1.10512,1.55,1.9753,1.6422,0.333,77.3234,138.5358
2019-11-14,140.847459857195,138.1022,1.10079,1.10275,1.0988,1.10217,1.55,1.7974,1.5589,0.2385,71.564,138.0916
2019-11-13,140.133995080126,137.7119,1.10109,1.10203,1.0994,1.1008,1.55,1.7293,1.4993,0.2299,70.578,137.8899
2019-11-12,139.905686351463,137.2942,1.10314,1.10386,1.1001,1.10109,1.55,1.6442,1.4419,0.2024,68.9882,137.5836
2019-11-11,138.992451436815,136.8809,1.10199,1.10431,1.1015,1.10314,1.55,1.5564,1.3913,0.1651,65.5663,137.3743
2019-11-08,138.849758481401,136.5744,1.1049,1.10554,1.1015,1.10189,1.55,1.5126,1.35,0.1626,59.7887,137.2849
2019-11-07,137.232571653377,136.4874,1.10675,1.10916,1.1035,1.10491,1.55,1.5665,1.3093,0.2572,59.1538,136.8435
2019-11-06,137.042314379492,136.4105,1.1075,1.10928,1.1063,1.10673,1.55,1.6261,1.245,0.381,62.5173,136.4202
2019-11-05,137.422828927262,136.2046,1.11219,1.11402,1.1062,1.1075,1.56,1.6271,1.1498,0.4773,66.3618,135.7077
2019-11-04,137.50844470051,135.8261,1.11649,1.11755,1.112,1.11218,1.56,1.5466,1.0304,0.5162,65.9217,135.1369
2019-11-01,136.718877013887,135.393,1.11516,1.11718,1.1127,1.1164,1.57,1.4349,0.9014,0.5336,64.2057,134.53
2019-10-31,136.385926784588,134.9843,1.11529,1.11758,1.113,1.11514,1.58,1.3268,0.768,0.5588,67.6479,134.1019
2019-10-30,137.565521882676,134.3493,1.11119,1.11551,1.1079,1.11528,1.82,1.1074,0.6283,0.4791,63.8911,133.7261
2019-10-29,135.872232145098,133.865,1.10979,1.11185,1.1072,1.11117,1.82,0.945,0.5085,0.4365,66.7207,133.4664
2019-10-28,137.165981607517,133.1548,1.10818,1.11067,1.1071,1.10978,1.83,0.6697,0.3994,0.2703,68.2758,133.084
2019-10-25,133.874530769303,132.219,1.1102,1.11231,1.1071,1.10799,1.83,0.2776,0.3318,-0.0542,52.5305,132.636
2019-10-24,133.123014537457,132.1449,1.11325,1.1163,1.1091,1.11034,1.85,0.2632,0.3454,-0.0822,52.7634,132.7102
2019-10-23,130.554541340007,132.0438,1.11306,1.11405,1.1105,1.11321,1.85,0.2361,0.3659,-0.1298,40.9319,132.6245
2019-10-22,129.726922198607,132.4509,1.11496,1.1157,1.1116,1.11306,1.85,0.4413,0.3984,0.0429,50.3905,132.6797
2019-10-21,131.686572119624,132.5066,1.11573,1.11795,1.1138,1.11495,1.85,0.4943,0.3876,0.1066,47.6834,132.4999
2019-10-18,130.71626002281,132.6846,1.11251,1.1183,1.1113,1.1182,1.85,0.6051,0.361,0.2441,54.4158,132.3753
2019-10-17,132.885192945101,132.6252,1.10747,1.11398,1.1063,1.11244,1.85,0.6108,0.3,0.3109,61.5168,132.089
2019-10-16,133.570119131087,132.3011,1.10334,1.10856,1.1021,1.10747,1.9,0.494,0.2223,0.2717,60.8994,131.5182
2019-10-15,134.673611319621,131.9388,1.10276,1.10461,1.0989,1.10326,1.9,0.3532,0.1543,0.1989,58.1417,131.0863
2019-10-14,132.752012853381,131.6502,1.10299,1.10428,1.1012,1.10276,1.82,0.2391,0.1046,0.1345,56.7502,131.0483
2019-10-11,132.875680081406,131.3758,1.10069,1.10628,1.1,1.1035,1.82,0.1258,0.071,0.0548,58.7945,130.8922
2019-10-10,132.323933987139,130.9495,1.09843,1.10339,1.0978,1.10071,1.82,-0.0624,0.0573,-0.1196,53.021,130.8951
2019-10-09,131.505827709433,130.773,1.09584,1.09906,1.0953,1.09847,1.82,-0.1437,0.0872,-0.2308,48.9535,130.9855
2019-10-08,129.061021740008,130.775,1.097,1.09961,1.0939,1.09582,1.82,-0.1456,0.1449,-0.2905,47.4425,130.9893
2019-10-07,130.440386975676,130.8578,1.09812,1.10006,1.096,1.09719,1.82,-0.1091,0.2175,-0.3266,47.6429,131.3013
2019-10-04,131.391673345102,130.9463,1.09718,1.0999,1.0956,1.0975,1.82,-0.0668,0.2992,-0.366,46.3163,131.5001
2019-10-03,129.641306425358,131.137,1.09595,1.09994,1.0939,1.09719,1.83,0.026,0.3907,-0.3647,40.0018,131.9054
2019-10-02,128.090709643194,131.7505,1.09312,1.09637,1.0903,1.09594,1.85,0.3183,0.4819,-0.1635,43.3134,132.4143
2019-10-01,130.392822657205,132.2256,1.08984,1.09428,1.0878,1.09312,1.88,0.5609,0.5227,0.0382,53.8347,132.5199
2019-09-30,132.257343941279,132.0853,1.09445,1.09478,1.0884,1.08983,1.9,0.5321,0.5132,0.0189,48.5211,132.2631
2019-09-27,131.020671661026,132.2543,1.09201,1.09587,1.0904,1.09394,1.83,0.6436,0.5085,0.1351,56.1014,132.0519
2019-09-26,132.742499989687,132.0168,1.09493,1.09674,1.0908,1.09201,1.85,0.5731,0.4747,0.0984,53.9104,131.8264
2019-09-25,132.57126844319,131.8767,1.1019,1.10196,1.0936,1.09491,1.9,0.5436,0.4501,0.0935,47.462,131.6752
2019-09-24,130.687721431727,132.1156,1.09953,1.10241,1.0982,1.10188,1.9,0.6859,0.4267,0.2592,58.2808,131.5239
2019-09-23,132.361985441916,131.8029,1.10177,1.10255,1.0964,1.09952,1.9,0.5805,0.3619,0.2186,54.6009,131.1852
2019-09-20,132.647371352744,131.6597,1.10448,1.10677,1.0995,1.1017,1.9,0.547,0.3072,0.2398,62.4045,131.2195
2019-09-19,134.197968134908,131.1083,1.10312,1.10735,1.1021,1.10447,1.9,0.3239,0.2473,0.0766,60.3713,131.1263
2019-09-18,131.772187892872,130.5844,1.1071,1.10757,1.1012,1.10313,2.25,0.1032,0.2282,-0.125,50.3679,131.0131
2019-09-17,130.697234295421,130.5657,1.1005,1.10746,1.0989,1.1071,2.3,0.1047,0.2594,-0.1547,48.7849,131.0074
2019-09-16,129.68887074383,130.6274,1.10789,1.10864,1.0992,1.10048,2.25,0.1439,0.2981,-0.1541,44.2652,130.9741
2019-09-13,130.630644249561,130.9417,1.10581,1.11096,1.1054,1.1071,2.14,0.3013,0.3366,-0.0353,51.2958,131.2899
2019-09-12,130.820901523446,130.9135,1.10095,1.10873,1.0926,1.10581,2.13,0.309,0.3454,-0.0364,51.5604,131.2395
2019-09-11,129.48910060625,130.8643,1.10489,1.10555,1.0983,1.10102,2.13,0.3075,0.3545,-0.0471,44.4084,130.9569
2019-09-10,129.451049151473,131.2144,1.10487,1.10595,1.1029,1.1048,2.13,0.4889,0.3663,0.1227,47.2914,131.0026
2019-09-09,130.820901523446,131.454,1.10249,1.10681,1.1014,1.10487,2.13,0.6273,0.3356,0.2917,57.8957,130.8304
2019-09-06,132.323933987139,131.1571,1.10355,1.10573,1.1018,1.10289,2.12,0.5245,0.2627,0.2618,59.7989,130.6021
2019-09-05,133.227656038094,130.7012,1.1034,1.10847,1.1016,1.1035,2.13,0.343,0.1973,0.1457,57.148,130.4718
2019-09-04,130.925543024083,130.3385,1.097,1.10385,1.0967,1.10337,2.13,0.1955,0.1608,0.0347,51.4834,130.4185
2019-09-03,129.412997696696,130.2778,1.09664,1.09789,1.0924,1.09709,2.13,0.1797,0.1521,0.0276,49.1784,130.5051
2019-08-30,131.144338889051,130.3494,1.10583,1.10605,1.0961,1.0989,2.13,0.2238,0.1453,0.0786,58.3649,130.623
2019-08-29,131.391673345102,129.9001,1.10844,1.10934,1.1041,1.10577,2.12,0.0308,0.1256,-0.0948,52.3757,130.2168
2019-08-28,128.956380239372,129.7525,1.1092,1.10981,1.1072,1.1083,2.12,-0.032,0.1493,-0.1813,43.2037,129.9448
2019-08-27,129.127611785868,130.0732,1.10996,1.11161,1.1084,1.10911,2.12,0.1179,0.1946,-0.0767,48.5673,130.0856
2019-08-26,128.851738738735,130.146,1.1154,1.11541,1.1093,1.10994,2.12,0.1613,0.2138,-0.0526,42.6236,130.0089
2019-08-23,126.892088817718,130.5308,1.10821,1.11532,1.105,1.11431,2.12,0.3498,0.227,0.1229,50.9509,130.1622
2019-08-22,131.068235979497,130.5361,1.10912,1.11133,1.1062,1.1082,2.12,0.3724,0.1962,0.1761,57.7339,130.2521
2019-08-21,132.029035212617,130.2318,1.10991,1.11071,1.10794,1.1091,2.12,0.2533,0.1522,0.1011,57.3516,130.0117
2019-08-20,130.573567067396,129.8832,1.10823,1.1107,1.1064,1.1099,2.13,0.1083,0.1269,-0.0186,56.2505,129.5154
2019-08-19,131.667546392235,129.5289,1.10952,1.11137,1.1075,1.10813,2.13,-0.0454,0.1316,-0.177,55.1471,129.0523
2019-08-16,129.498613469944,129.172,1.11098,1.11123,1.1065,1.109,2.13,-0.206,0.1758,-0.3819,44.8116,128.5761
2019-08-15,127.167961864851,129.3637,1.11441,1.11585,1.109,1.11099,2.13,-0.1204,0.2713,-0.3917,42.8564,128.8365
2019-08-14,127.453347775679,129.7016,1.11746,1.11908,1.1129,1.11438,2.12,0.0381,0.3692,-0.3312,49.158,129.0402
2019-08-13,131.397158596467,129.6981,1.12143,1.12286,1.1168,1.11739,2.12,0.049,0.452,-0.403,46.3638,129.3722
2019-08-12,128.73319022954,129.8577,1.12021,1.12308,1.1161,1.12143,2.12,0.1374,0.5528,-0.4154,49.5781,129.7599
2019-08-09,130.553410608366,129.8379,1.11854,1.1223,1.1182,1.1197,2.12,0.1497,0.6566,-0.507,54.7343,130.1799
2019-08-08,131.672087716186,129.4893,1.12049,1.12326,1.1176,1.11853,2.12,0.0146,0.7834,-0.7688,48.4347,130.3467
2019-08-07,128.249694191415,129.4867,1.12016,1.12419,1.1178,1.1205,2.12,0.0359,0.9756,-0.9396,37.4886,130.7098
2019-08-06,127.690355637505,130.0755,1.1225,1.12496,1.1166,1.12012,2.13,0.3339,1.2105,-0.8766,37.5141,131.1943
2019-08-05,125.339237648189,130.793,1.11057,1.12264,1.1104,1.12245,2.13,0.7084,1.4296,-0.7212,35.5406,131.7593
2019-08-02,129.785505136049,131.7753,1.10782,1.11164,1.1068,1.11083,2.14,1.2244,1.6099,-0.3855,48.84,132.1489
2019-08-01,130.885221614923,131.9668,1.1079,1.10961,1.1025,1.10781,2.14,1.4028,1.7063,-0.3035,44.5938,132.3509
2019-07-31,129.188245324247,132.4305,1.11579,1.11621,1.1059,1.1079,2.4,1.7153,1.7822,-0.0669,57.7796,132.2134
2019-07-30,133.056213629251,132.2957,1.11466,1.1161,1.1131,1.11577,2.39,1.7678,1.7989,-0.0311,57.1286,131.9641
2019-07-29,133.700875013418,132.1709,1.11316,1.1151,1.1112,1.11465,2.4,1.8274,1.8067,0.0207,63.4286,131.8522
2019-07-26,133.994764762083,131.7319,1.11463,1.11511,1.1111,1.11278,2.4,1.7457,1.8016,-0.0559,60.1417,131.6569
2019-07-25,132.904528597682,131.4334,1.11417,1.11877,1.11,1.11462,2.4,1.725,1.8155,-0.0905,60.4011,131.5128
2019-07-24,133.406985264754,131.0559,1.1152,1.11558,1.1126,1.114,2.4,1.6677,1.8382,-0.1704,56.0503,131.3014
2019-07-23,132.051300295108,130.9169,1.12084,1.1209,1.1144,1.11518,2.4,1.7181,1.8808,-0.1627,59.3491,131.1336
2019-07-22,131.235993250426,130.5658,1.12177,1.12255,1.1205,1.12085,2.4,1.6743,1.9215,-0.2471,52.4697,130.7771
2019-07-19,129.520056330804,130.6317,1.12493,1.12684,1.1202,1.12211,2.41,1.8209,1.9832,-0.1623,64.1534,130.6814
2019-07-18,129.330450041343,130.1203,1.12272,1.1282,1.1204,1.12491,2.41,1.7104,2.0238,-0.3134,46.2518,130.2756
2019-07-17,129.188245324247,130.4792,1.12104,1.12337,1.1198,1.12268,2.41,1.9952,2.1022,-0.107,58.3194,130.3941
2019-07-16,129.956150796564,130.4648,1.1261,1.12634,1.12,1.12105,2.41,2.1221,2.1289,-0.0068,67.6258,130.2444
2019-07-15,131.681568030659,130.1817,1.12718,1.12839,1.1252,1.12609,2.4,2.1316,2.1306,0.001,71.5399,130.0235
2019-07-12,131.681568030659,129.7346,1.12562,1.1275,1.1237,1.127,2.38,2.0665,2.1304,-0.0639,69.593,129.5618
2019-07-11,131.207552307006,129.3125,1.12593,1.1286,1.1244,1.12564,2.4,2.0102,2.1463,-0.1362,67.3804,129.1152
2019-07-10,130.686135010989,128.9335,1.12056,1.12644,1.12,1.12594,2.41,1.9718,2.1804,-0.2086,63.4391,128.7503
2019-07-09,129.368371299235,128.6958,1.12159,1.1219,1.1192,1.12056,2.41,1.9974,2.2325,-0.2351,58.6956,128.7616
2019-07-08,129.842387022887,128.6432,1.12286,1.12344,1.1205,1.1216,2.41,2.1102,2.2913,-0.1811,61.2263,128.8564
2019-07-05,129.937190167618,128.4947,1.12862,1.1287,1.1206,1.12245,2.42,2.1848,2.3366,-0.1518,59.4152,128.8735
2019-07-03,130.31640274654,128.4101,1.129,1.13123,1.1267,1.12872,2.41,2.2927,2.3745,-0.0818,64.4832,129.0167
2019-07-02,129.482135072911,128.1255,1.1286,1.13218,1.1273,1.12898,2.4,2.314,2.395,-0.081,62.188,128.846
2019-07-01,128.628906770337,127.921,1.13685,1.13711,1.1279,1.12858,2.39,2.3732,2.4152,-0.0421,65.0244,128.663
2019-06-28,126.998292680972,127.5635,1.1368,1.13936,1.1349,1.13733,2.4,2.3649,2.4257,-0.0608,58.0726,128.2838
2019-06-27,127.17841865596,127.5606,1.13731,1.13816,1.1346,1.13681,2.38,2.5189,2.4409,0.078,56.4464,128.0648
2019-06-26,126.969851737553,127.6477,1.13658,1.13914,1.1346,1.13729,2.38,2.7203,2.4214,0.2988,57.4254,127.8601
2019-06-25,126.495836013901,127.7098,1.13973,1.14122,1.1343,1.13655,2.38,2.9175,2.3467,0.5707,73.2063,127.5804
2019-06-24,130.619772809677,127.1748,1.13746,1.14041,1.1369,1.13971,2.38,2.8468,2.204,0.6427,72.6226,127.2609
2019-06-21,129.85186733736,126.5736,1.12923,1.13778,1.1281,1.13685,2.38,2.7393,2.0434,0.6959,71.69,126.8248
2019-06-20,129.832906708414,125.9272,1.12359,1.13174,1.1233,1.1291,2.37,2.6028,1.8694,0.7334,76.5511,126.1242
2019-06-19,128.63838708481,124.9539,1.11954,1.12544,1.1185,1.12357,2.37,2.3067,1.686,0.6207,71.685,125.0804
2019-06-18,128.135930417738,124.2805,1.1221,1.1243,1.118,1.1195,2.37,2.1318,1.5308,0.601,69.8216,124.1277
2019-06-17,125.945977774464,123.6281,1.12145,1.12471,1.1202,1.1221,2.38,1.9557,1.3806,0.5751,65.9358,122.9037
2019-06-14,125.566765195542,123.1594,1.12782,1.12893,1.1201,1.12089,2.36,1.8531,1.2368,0.6162,64.973,122.0714
2019-06-13,125.443521107392,122.6645,1.12925,1.13038,1.1267,1.12779,2.37,1.7308,1.0828,0.6481,64.2856,121.3101
2019-06-12,124.656655006129,122.1185,1.13278,1.13435,1.1281,1.12925,2.37,1.5766,0.9207,0.6559,62.9292,120.673
2019-06-11,125.234954188985,121.5735,1.13146,1.13376,1.13,1.13278,2.37,1.4129,0.7568,0.6561,73.701,120.1023
2019-06-10,125.708969912638,120.3848,1.13172,1.13245,1.1289,1.13146,2.37,0.944,0.5927,0.3512,71.0384,119.4482
2019-06-07,124.571332175872,119.2438,1.12775,1.13479,1.125,1.1333,2.37,0.4746,0.5049,-0.0304,63.9047,118.9277
