Date,AMZN_Adjusted Close,AMZN_EMA,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Effective_Fed_Rate,AMZN_MACD,AMZN_MACD_Signal,AMZN_MACD_Hist,AMZN_RSI,AMZN_SMA,AAPL_Adjusted Close,AAPL_EMA,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Effective_Fed_Rate,AAPL_MACD,AAPL_MACD_Signal,AAPL_MACD_Hist,AAPL_RSI,AAPL_SMA,MSFT_Adjusted Close,MSFT_EMA,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Effective_Fed_Rate,MSFT_MACD,MSFT_MACD_Signal,MSFT_MACD_Hist,MSFT_RSI,MSFT_SMA
2017-10-24,48.795,49.4337,1.17495,1.1793,1.1741,1.17645,1.16,0.2325,0.2949,-0.0624,38.5783,49.7882,36.784101221893,36.749,1.17495,1.1793,1.1741,1.17645,1.16,0.0387,-0.0052,0.0439,47.5195,36.8471,72.539839355103,71.4795,1.17495,1.1793,1.1741,1.17645,1.16,1.0783,0.8617,0.2167,81.1312,71.4526
2017-10-23,48.315,49.6523,1.17617,1.178,1.1724,1.17494,1.16,0.3491,0.3105,0.0386,49.3674,49.9266,36.5663468352834,36.7834,1.17617,1.178,1.1724,1.17494,1.16,0.0556,-0.0162,0.0717,50.6831,36.8416,72.5122436769309,71.2356,1.17617,1.178,1.1724,1.17494,1.16,1.031,0.8075,0.2235,83.1352,71.2162
2017-10-20,49.1455,49.7225,1.18471,1.1858,1.1761,1.1783,1.16,0.4027,0.3009,0.1018,54.6423,49.9591,36.5850783954219,36.7941,1.18471,1.1858,1.1761,1.1783,1.16,0.062,-0.0341,0.0961,49.2645,36.8163,72.4938465581495,70.9192,1.18471,1.1858,1.1761,1.1783,1.16,0.9472,0.7516,0.1956,79.7906,70.9384
2017-10-19,49.3305,49.7327,1.17946,1.186,1.1767,1.1847,1.16,0.4305,0.2754,0.1551,52.2591,49.8697,36.5218593799546,36.8219,1.17946,1.186,1.1767,1.1847,1.16,0.076,-0.0582,0.1342,49.9105,36.7779,71.665976212986,70.6695,1.17946,1.186,1.1767,1.1847,1.16,0.8892,0.7027,0.1865,74.7447,70.6946
2017-10-18,49.85,49.7845,1.17683,1.18054,1.1729,1.17944,1.16,0.4778,0.2366,0.2412,70.4443,49.7697,37.4069255964967,36.8485,1.17683,1.18054,1.1729,1.17944,1.16,0.0895,-0.0917,0.1812,72.2718,36.7177,71.3900194312648,70.5176,1.17683,1.18054,1.1729,1.17944,1.16,0.8725,0.6561,0.2163,77.0533,70.4784
2017-10-17,50.4565,49.6336,1.1792,1.1795,1.1735,1.17682,1.16,0.4331,0.1763,0.2567,68.5641,49.4944,37.5731681927255,36.69,1.1792,1.1795,1.1735,1.17682,1.16,0.0178,-0.137,0.1548,70.1746,36.5587,71.3716223124834,70.3114,1.1792,1.1795,1.1735,1.17682,1.16,0.8291,0.602,0.227,75.7025,70.1409
2017-10-16,50.317,49.49,1.18067,1.182,1.1779,1.1792,1.16,0.3884,0.1121,0.2763,71.7453,49.2564,37.4350229367043,36.5297,1.18067,1.182,1.1779,1.1792,1.16,-0.0586,-0.1757,0.1171,62.72,36.4236,71.4268136688277,70.1003,1.18067,1.182,1.1779,1.1792,1.16,0.7803,0.5453,0.235,75.3763,69.8833
2017-10-13,50.147,49.2829,1.18344,1.18749,1.1804,1.18199,1.16,0.3113,0.0431,0.2682,71.1363,49.0342,36.7583453267026,36.4315,1.18344,1.18749,1.1804,1.18199,1.16,-0.1105,-0.205,0.0944,56.6515,36.3384,71.2796367185764,69.8526,1.18344,1.18749,1.1804,1.18199,1.16,0.7115,0.4865,0.2249,78.6051,69.634
2017-10-12,50.0465,49.0458,1.18628,1.188,1.18254,1.18348,1.16,0.2156,-0.024,0.2396,66.544,48.7998,36.5265422699892,36.3724,1.18628,1.188,1.18254,1.18348,1.16,-0.1473,-0.2286,0.0813,54.4859,36.256,70.9392900211203,69.515,1.18628,1.188,1.18254,1.18348,1.16,0.5973,0.4303,0.167,71.4941,69.2983
2017-10-11,49.75,48.8692,1.18103,1.18692,1.1794,1.18627,1.16,0.1423,-0.0839,0.2262,63.7195,48.575,36.6553217459411,36.3199,1.18103,1.18692,1.1794,1.18627,1.16,-0.183,-0.2489,0.0659,52.3431,36.1984,70.2953908637709,69.3273,1.18103,1.18692,1.1794,1.18627,1.16,0.5459,0.3885,0.1573,70.4494,69.0269
2017-10-10,49.36,48.7149,1.17412,1.18254,1.1738,1.18107,1.16,0.0748,-0.1404,0.2152,68.816,48.3587,36.5031278198162,36.2756,1.17412,1.18254,1.1738,1.18107,1.16,-0.2168,-0.2654,0.0486,52.8439,36.1476,70.1758095916917,69.1244,1.17412,1.18254,1.1738,1.18107,1.16,0.4845,0.3492,0.1353,70.2228,68.7684
2017-10-09,49.5495,48.4663,1.17391,1.17561,1.1718,1.17411,1.16,-0.0399,-0.1942,0.1543,67.3219,48.1028,36.4890791497123,36.2169,1.17391,1.17561,1.1718,1.17411,1.16,-0.2589,-0.2775,0.0186,51.6436,36.0475,70.1758095916917,68.8826,1.17391,1.17561,1.1718,1.17411,1.16,0.402,0.3154,0.0866,67.5334,68.5237
2017-10-06,49.479,48.2006,1.17103,1.174,1.1668,1.17259,1.16,-0.1683,-0.2328,0.0645,58.0363,47.8831,36.3626411187777,36.158,1.17103,1.174,1.1668,1.17259,1.16,-0.303,-0.2822,-0.0208,47.5217,35.9112,69.9090513693613,68.6607,1.17103,1.174,1.1668,1.17259,1.16,0.3245,0.2937,0.0307,65.1744,68.3508
2017-10-05,49.0425,48.0714,1.17606,1.178,1.1698,1.17102,1.16,-0.2401,-0.249,0.0089,54.2904,47.81,36.3837141239335,36.1297,1.17606,1.178,1.1698,1.17102,1.16,-0.3348,-0.277,-0.0578,43.4411,35.8421,69.8814556911891,68.4507,1.17606,1.178,1.1698,1.17102,1.16,0.2489,0.286,-0.0371,61.3869,68.1963
2017-10-04,48.2725,47.9761,1.17431,1.17878,1.174,1.17608,1.16,-0.2995,-0.2512,-0.0484,41.0255,47.8165,35.9364981256279,36.1362,1.17431,1.17878,1.174,1.17608,1.16,-0.3517,-0.2625,-0.0892,40.5442,35.8801,68.7040400891789,68.2861,1.17431,1.17878,1.174,1.17608,1.16,0.191,0.2953,-0.1043,47.4391,68.1862
2017-10-03,47.855,48.0352,1.17389,1.17737,1.1695,1.17423,1.16,-0.2907,-0.2391,-0.0516,43.7694,47.9044,36.1706426273586,36.1728,1.17389,1.17737,1.1695,1.17423,1.16,-0.3551,-0.2402,-0.1149,41.878,35.98,68.3085020353785,68.3342,1.17389,1.17737,1.1695,1.17423,1.16,0.2286,0.3214,-0.0927,57.7496,68.3103
2017-10-02,47.9595,48.0652,1.18107,1.18115,1.1728,1.17383,1.16,-0.2944,-0.2262,-0.0682,48.3797,48.0007,36.013765811199,36.1977,1.18107,1.18115,1.1728,1.17383,1.16,-0.3633,-0.2115,-0.1519,42.7099,36.1088,68.6304516140532,68.2561,1.18107,1.18115,1.1728,1.17383,1.16,0.2105,0.3446,-0.134,58.4319,68.36
2017-09-29,48.0675,48.0352,1.17806,1.18325,1.177,1.1813,1.06,-0.3255,-0.2091,-0.1163,44.9993,48.1327,36.0863506067355,36.2152,1.17806,1.18325,1.177,1.1813,1.06,-0.3745,-0.1735,-0.201,38.0587,36.2458,68.5200689013647,68.1525,1.17806,1.18325,1.177,1.1813,1.06,0.1806,0.3781,-0.1974,47.732,68.4078
2017-09-28,47.82,48.0418,1.17423,1.18041,1.172,1.17806,1.16,-0.3405,-0.18,-0.1605,37.1424,48.2972,35.8896692252817,36.2912,1.17423,1.18041,1.172,1.17806,1.16,-0.3582,-0.1232,-0.235,39.9491,36.369,67.949758219141,68.1833,1.17423,1.18041,1.172,1.17806,1.16,0.212,0.4274,-0.2155,40.5811,68.4897
2017-09-27,47.5435,48.1416,1.17891,1.17954,1.1716,1.17423,1.16,-0.3128,-0.1399,-0.1729,33.1193,48.5219,36.1121065019259,36.3486,1.17891,1.17954,1.1716,1.17423,1.16,-0.3485,-0.0645,-0.284,39.5917,36.4884,67.9313611003596,68.3026,1.17891,1.17954,1.1716,1.17423,1.16,0.2863,0.4813,-0.195,40.7064,68.624
2017-09-26,46.93,48.3064,1.18555,1.18616,1.1756,1.17895,1.16,-0.2533,-0.0967,-0.1566,30.5167,48.7017,35.8568889950394,36.4236,1.18555,1.18616,1.1756,1.17895,1.16,-0.3289,0.0065,-0.3354,31.3366,36.6305,67.388646096308,68.4464,1.18555,1.18616,1.1756,1.17895,1.16,0.3761,0.53,-0.1539,42.1107,68.751
2017-09-25,46.9895,48.5357,1.19221,1.19365,1.1831,1.18554,1.16,-0.1608,-0.0575,-0.1033,32.2349,48.8906,35.2504547355569,36.6203,1.19221,1.19365,1.1831,1.18554,1.16,-0.2509,0.0904,-0.3413,22.938,36.8841,67.388646096308,68.5977,1.19221,1.19365,1.1831,1.18554,1.16,0.474,0.5685,-0.0945,47.2448,68.8512
2017-09-22,47.755,48.7735,1.19409,1.20046,1.1935,1.1951,1.16,-0.0599,-0.0317,-0.0282,38.1569,49.0164,35.564208367876,36.9538,1.19409,1.20046,1.1935,1.1951,1.16,-0.105,0.1757,-0.2807,26.2102,37.1302,68.4464804262391,68.6967,1.19409,1.20046,1.1935,1.1951,1.16,0.5528,0.5921,-0.0394,45.8295,68.8715
2017-09-21,48.2325,48.9342,1.1889,1.19538,1.1864,1.19409,1.16,0.0102,-0.0247,0.0349,44.6571,49.1068,35.9154251204721,37.2558,1.1889,1.19538,1.1864,1.19409,1.16,0.0343,0.2459,-0.2116,34.4449,37.3372,68.262509238425,68.8381,1.1889,1.19538,1.1864,1.19409,1.16,0.6546,0.602,0.0526,62.8154,68.9027
2017-09-20,48.6605,49.0161,1.19942,1.20338,1.186,1.18895,1.16,0.0471,-0.0334,0.0805,44.9785,49.1203,36.5429323851104,37.4283,1.19942,1.20338,1.186,1.18895,1.16,0.1215,0.2988,-0.1773,40.8642,37.4844,68.9340040739465,68.7821,1.19942,1.20338,1.186,1.18895,1.16,0.6702,0.5888,0.0814,67.651,68.7712
2017-09-19,48.493,49.1109,1.19557,1.20066,1.1953,1.1994,1.16,0.0911,-0.0535,0.1446,48.5557,49.1029,37.165756759714,37.5299,1.19557,1.20066,1.1953,1.1994,1.16,0.181,0.3431,-0.1622,46.8945,37.5971,69.3939320434818,68.6645,1.19557,1.20066,1.1953,1.1994,1.16,0.6578,0.5685,0.0893,66.2886,68.6231
2017-09-18,48.7095,49.1661,1.19418,1.197,1.1913,1.19564,1.16,0.1181,-0.0897,0.2078,58.67,49.0937,37.1517080896102,37.5702,1.19418,1.197,1.1913,1.19564,1.16,0.2158,0.3837,-0.1678,49.3364,37.6963,69.136372380542,68.5494,1.19418,1.197,1.1913,1.19564,1.16,0.6456,0.5462,0.0994,66.6495,68.4511
2017-09-15,49.3395,49.0874,1.19187,1.19873,1.19,1.19418,1.16,0.084,-0.1416,0.2256,60.9374,49.0627,37.4350229367043,37.5882,1.19187,1.19873,1.19,1.19418,1.16,0.2429,0.4256,-0.1827,41.893,37.8061,69.2743507714026,68.4047,1.19187,1.19873,1.19,1.19418,1.16,0.6187,0.5213,0.0974,63.0259,68.4032
2017-09-14,49.6105,48.9623,1.18933,1.19229,1.1837,1.19188,1.16,0.0258,-0.198,0.2239,64.179,48.9711,37.0603917339352,37.6957,1.18933,1.19229,1.1837,1.19188,1.16,0.3131,0.4713,-0.1582,43.7262,37.9272,68.7776285643045,68.3095,1.18933,1.19229,1.1837,1.19188,1.16,0.6128,0.4969,0.1159,65.7588,68.3297
2017-09-13,49.98,48.7673,1.19717,1.19949,1.1871,1.18934,1.16,-0.068,-0.254,0.186,57.2506,48.7793,37.3811697013063,37.7999,1.19717,1.19949,1.1871,1.18934,1.16,0.3856,0.5109,-0.1252,46.8487,38.0398,69.1823651774955,68.1585,1.19717,1.19949,1.1871,1.18934,1.16,0.5805,0.468,0.1125,65.1996,68.1466
2017-09-12,49.129,48.6714,1.19623,1.19782,1.1925,1.19716,1.16,-0.1215,-0.3005,0.1789,56.8407,48.5595,37.6644845484004,37.8815,1.19623,1.19782,1.1925,1.19716,1.16,0.4517,0.5422,-0.0905,58.5688,38.0452,68.6948415297882,67.9882,1.19623,1.19782,1.1925,1.19716,1.16,0.5374,0.4398,0.0976,63.9114,67.9001
2017-09-11,48.898,48.5621,1.20187,1.203,1.1946,1.19624,1.16,-0.1845,-0.3452,0.1607,51.582,48.3758,37.8143370295081,37.8387,1.20187,1.203,1.1946,1.19624,1.16,0.4641,0.5648,-0.1007,49.8785,37.9874,68.7684300049138,67.8148,1.20187,1.203,1.1946,1.19624,1.16,0.4905,0.4155,0.075,60.421,67.7437
2017-09-08,48.295,48.5263,1.20189,1.20924,1.2013,1.2035,1.16,-0.2173,-0.3854,0.1681,54.7438,48.2835,37.142342309541,37.8961,1.20189,1.20924,1.2013,1.2035,1.16,0.5235,0.59,-0.0665,51.5385,37.9675,68.0509423724388,67.6949,1.20189,1.20924,1.2013,1.2035,1.16,0.4656,0.3967,0.0689,60.6556,67.6103
2017-09-07,48.9735,48.4311,1.19248,1.20596,1.1913,1.20187,1.16,-0.2797,-0.4274,0.1477,51.8226,48.1751,37.7581423490927,37.9476,1.19248,1.20596,1.1913,1.20187,1.16,0.5831,0.6066,-0.0235,57.414,37.9574,68.3820905105042,67.5443,1.19248,1.20596,1.1913,1.20187,1.16,0.4251,0.3795,0.0456,55.6133,67.4641
2017-09-06,48.39,48.3713,1.19206,1.19504,1.1902,1.19251,1.16,-0.3292,-0.4644,0.1351,48.4899,48.102,37.9103362752177,37.9465,1.19206,1.19504,1.1902,1.19251,1.16,0.6213,0.6125,0.0089,60.5453,37.8867,67.5174259277779,67.493,1.19206,1.19504,1.1902,1.19251,1.16,0.4282,0.3681,0.0601,56.2118,67.3978
2017-09-05,48.2635,48.3614,1.18977,1.19407,1.1867,1.19206,1.16,-0.3588,-0.4981,0.1393,52.5694,48.038,37.9501408405119,37.9129,1.18977,1.19407,1.1867,1.19206,1.16,0.6463,0.6103,0.0361,65.9777,37.7818,67.7105956749827,67.418,1.18977,1.19407,1.1867,1.19206,1.16,0.4203,0.353,0.0673,53.1893,67.27
2017-09-01,48.9125,48.2706,1.19128,1.19798,1.18481,1.1857,1.16,-0.4273,-0.533,0.1056,58.0309,47.9489,38.4114055089214,37.8177,1.19128,1.19798,1.18481,1.1857,1.16,0.6441,0.6012,0.0428,71.8342,37.6355,68.014148134876,67.4082,1.19128,1.19798,1.18481,1.1857,1.16,0.4416,0.3362,0.1054,67.5653,67.19
2017-08-31,49.03,48.0618,1.18962,1.19229,1.1821,1.19128,1.07,-0.5534,-0.5594,0.006,53.3189,47.8349,38.3996982838348,37.6467,1.18962,1.19229,1.1821,1.19128,1.07,0.6068,0.5905,0.0163,69.1077,37.473,68.7776285643045,67.1162,1.18962,1.19229,1.1821,1.19128,1.07,0.334,0.3099,0.0241,63.1115,66.9655
2017-08-30,48.3795,47.9122,1.19744,1.19845,1.1879,1.18959,1.16,-0.6579,-0.5609,-0.097,43.5573,47.8506,38.2475043577099,37.4981,1.19744,1.19845,1.1879,1.18959,1.16,0.578,0.5865,-0.0085,69.9482,37.3999,68.0785380506109,66.8982,1.19744,1.19845,1.1879,1.18959,1.16,0.2555,0.3038,-0.0483,54.7169,66.9241
2017-08-29,47.703,47.91,1.19679,1.20704,1.1945,1.19744,1.16,-0.6989,-0.5366,-0.1623,28.2415,47.9666,38.1444807769484,37.3082,1.19679,1.20704,1.1945,1.19744,1.16,0.5291,0.5886,-0.0595,59.7626,37.3564,67.1954763491032,66.8404,1.19679,1.20704,1.1945,1.19744,1.16,0.2472,0.3159,-0.0688,46.5622,66.9545
2017-08-28,47.301,48.1122,1.19519,1.19861,1.1915,1.19678,1.16,-0.6472,-0.4961,-0.1511,30.9196,48.2111,37.8073126944562,37.2685,1.19519,1.19861,1.1915,1.19678,1.16,0.5471,0.6035,-0.0563,59.9603,37.3695,66.9931080425076,66.925,1.19519,1.19861,1.1915,1.19678,1.16,0.3041,0.3331,-0.029,56.2847,67.0777
2017-08-25,47.263,48.2867,1.18027,1.19415,1.1772,1.1924,1.16,-0.6051,-0.4583,-0.1468,35.2742,48.3705,37.4303400466697,37.218,1.18027,1.19415,1.1772,1.1924,1.16,0.5612,0.6175,-0.0563,58.4444,37.3503,66.9839094831169,66.8628,1.18027,1.19415,1.1772,1.1924,1.16,0.2964,0.3404,-0.0439,54.1575,67.0421
2017-08-24,47.6225,48.3949,1.18115,1.18178,1.17826,1.18029,1.16,-0.5908,-0.4216,-0.1692,35.9584,48.3905,37.2921947906486,37.1818,1.18115,1.18178,1.17826,1.18029,1.16,0.5828,0.6316,-0.0488,61.7962,37.2788,66.8643282110378,66.8277,1.18115,1.18178,1.17826,1.18029,1.16,0.3011,0.3513,-0.0503,52.9205,66.8922
2017-08-23,47.9,48.5113,1.1764,1.18232,1.17392,1.18115,1.16,-0.5711,-0.3793,-0.1918,36.8461,48.4848,37.4584373868774,37.0969,1.1764,1.18232,1.17392,1.18115,1.16,0.5832,0.6438,-0.0606,58.018,37.2664,66.8919238892099,66.8094,1.1764,1.18232,1.17392,1.18115,1.16,0.3139,0.3639,-0.0501,55.3866,66.7799
2017-08-22,48.345,48.6318,1.18093,1.18244,1.17435,1.17636,1.16,-0.5476,-0.3313,-0.2163,33.9561,48.6009,37.4116084865313,37.0639,1.18093,1.18244,1.17435,1.17636,1.16,0.6077,0.659,-0.0513,55.5759,37.2558,67.2966605024009,66.742,1.18093,1.18244,1.17435,1.17636,1.16,0.305,0.3764,-0.0714,49.5158,66.6794
2017-08-21,47.6645,48.822,1.17538,1.18282,1.17294,1.18093,1.16,-0.49,-0.2773,-0.2128,34.7154,48.7951,36.8098571170834,37.0673,1.17538,1.18282,1.17294,1.18093,1.16,0.6501,0.6718,-0.0217,53.4583,37.2495,66.3676060039397,66.7843,1.17538,1.18282,1.17294,1.18093,1.16,0.3465,0.3943,-0.0478,50.6969,66.6204
2017-08-18,47.9235,49.0317,1.17266,1.17746,1.1707,1.176,1.16,-0.4199,-0.2241,-0.1958,36.0718,48.9605,36.8777590225853,37.1094,1.17266,1.17746,1.1707,1.176,1.16,0.7122,0.6772,0.035,54.6137,37.2243,66.6803570232237,66.8114,1.17266,1.17746,1.1707,1.176,1.16,0.383,0.4062,-0.0232,48.8674,66.6152
2017-08-17,48.0285,49.2454,1.17769,1.179,1.16618,1.17266,1.16,-0.3437,-0.1751,-0.1686,42.4843,49.1019,36.9620510432083,37.1421,1.17769,1.179,1.16618,1.17266,1.16,0.7726,0.6685,0.1041,63.7811,37.1677,66.5975699887073,66.8855,1.17769,1.179,1.16618,1.17266,1.16,0.4429,0.412,0.0309,62.5508,66.5919
2017-08-16,48.909,49.324,1.17374,1.17795,1.16809,1.17775,1.16,-0.3252,-0.133,-0.1922,44.1202,49.21,37.6855575535562,37.0437,1.17374,1.17795,1.16809,1.17775,1.16,0.7749,0.6424,0.1325,69.3762,37.0715,67.7473899125455,66.7083,1.17374,1.17795,1.16809,1.17775,1.16,0.3902,0.4043,-0.0142,60.7381,66.4289
2017-08-15,49.137,49.3776,1.17786,1.17928,1.1686,1.17374,1.16,-0.3162,-0.0849,-0.2312,47.2352,49.3106,37.8377514796812,36.8496,1.17786,1.17928,1.1686,1.17374,1.16,0.7328,0.6093,0.1235,67.0298,36.9942,67.3518518587452,66.5408,1.17786,1.17928,1.1686,1.17374,1.16,0.3397,0.4079,-0.0682,63.6254,66.3208
2017-08-14,49.165,49.3626,1.18215,1.184,1.1769,1.17781,1.16,-0.337,-0.0271,-0.3099,41.8929,49.3467,37.4279986016524,36.6789,1.18215,1.184,1.1769,1.17781,1.16,0.6989,0.5784,0.1204,64.4645,36.7094,67.333552211453,66.2849,1.18215,1.184,1.1769,1.17781,1.16,0.2468,0.4249,-0.1781,56.8539,66.2401
2017-08-11,48.3995,49.4609,1.17655,1.18473,1.17469,1.18241,1.16,-0.3053,0.0503,-0.3556,30.8315,49.5499,36.8730761325507,36.54,1.17655,1.18473,1.17469,1.18241,1.16,0.6774,0.5483,0.129,58.5765,36.4747,66.336221434031,66.1597,1.17655,1.18473,1.17469,1.18241,1.16,0.2107,0.4694,-0.2588,41.4175,66.2621
2017-08-10,47.846,49.7855,1.17625,1.17855,1.17024,1.17656,1.16,-0.1667,0.1392,-0.3059,36.3426,49.8106,36.3673240088124,36.5118,1.17625,1.17855,1.17024,1.17656,1.16,0.7049,0.5161,0.1888,71.5152,36.3034,65.338890656609,66.3014,1.17625,1.17855,1.17024,1.17656,1.16,0.2965,0.5341,-0.2376,44.2683,66.3591
2017-08-09,49.1005,50.0013,1.17592,1.17701,1.16878,1.17626,1.16,-0.0703,0.2157,-0.286,38.755,50.2769,37.5589684650508,36.3055,1.17592,1.17701,1.16878,1.17626,1.16,0.6512,0.4689,0.1823,69.1285,36.1449,66.3087719630928,66.4156,1.17592,1.17701,1.16878,1.17626,1.16,0.3748,0.5935,-0.2187,47.8455,66.5293
2017-08-08,49.492,50.1949,1.1792,1.1824,1.1714,1.17592,1.16,0.0217,0.2872,-0.2655,43.6103,50.5799,37.3304342887508,36.1203,1.1792,1.1824,1.1714,1.17592,1.16,0.6037,0.4233,0.1804,67.8881,36.007,66.6015663197672,66.4841,1.1792,1.1824,1.1714,1.17592,1.16,0.4366,0.6482,-0.2116,46.0519,66.7205
2017-08-07,49.6135,50.3009,1.17859,1.18141,1.1775,1.1792,1.16,0.0789,0.3536,-0.2746,41.5345,50.7984,37.0342720477043,35.9281,1.17859,1.18141,1.1775,1.1792,1.16,0.5499,0.3782,0.1717,64.9291,35.8485,66.2447231975703,66.6004,1.17859,1.18141,1.1775,1.1792,1.16,0.5241,0.7011,-0.177,53.3838,66.877
2017-08-04,49.379,50.4717,1.18772,1.189,1.17274,1.1772,1.16,0.1697,0.4223,-0.2525,41.0222,50.9868,36.4699313994111,35.7729,1.18772,1.189,1.17274,1.1772,1.16,0.5099,0.3353,0.1746,62.9541,35.6973,66.5009182596604,66.5981,1.18772,1.189,1.17274,1.1772,1.16,0.5619,0.7454,-0.1834,49.2902,66.9438
2017-08-03,49.346,50.6912,1.18509,1.18931,1.18286,1.18772,1.16,0.288,0.4854,-0.1974,44.5694,51.1448,36.2787085351134,35.6346,1.18509,1.18931,1.18286,1.18772,1.16,0.4749,0.2916,0.1833,66.2795,35.5556,66.0159776064185,66.6766,1.18509,1.18931,1.18286,1.18772,1.16,0.6394,0.7912,-0.1519,47.0951,67.0398
2017-08-02,49.7945,50.8507,1.18055,1.19103,1.1792,1.18512,1.16,0.385,0.5347,-0.1497,45.3995,51.3054,36.644830360659,35.4148,1.18055,1.19103,1.1792,1.18512,1.16,0.4001,0.2458,0.1543,74.3192,35.4261,66.1166256665253,66.8152,1.18055,1.19103,1.1792,1.18512,1.16,0.7485,0.8292,-0.0807,50.4656,67.2219
2017-08-01,49.8095,51.0201,1.18308,1.184,1.17843,1.18054,1.16,0.4915,0.5722,-0.0806,43.0504,51.4216,34.9914521803289,35.0306,1.18308,1.184,1.17843,1.18054,1.16,0.2458,0.2072,0.0385,48.8058,35.2209,66.4094200231996,66.9115,1.18308,1.184,1.17843,1.18054,1.16,0.8433,0.8494,-0.0061,55.9737,67.3088
2017-07-31,49.389,51.29,1.17592,1.18457,1.1721,1.1831,1.07,0.6491,0.5923,0.0568,51.0641,51.471,34.6836300085326,35.0885,1.17592,1.18457,1.1721,1.1831,1.07,0.287,0.1976,0.0894,52.4944,35.2233,66.5192179069525,66.9174,1.17592,1.18457,1.1721,1.1831,1.07,0.9008,0.8509,0.0499,58.0472,67.3079
2017-07-28,51.002,51.365,1.16839,1.17641,1.167,1.1751,1.16,0.724,0.5781,0.1459,48.4634,51.3992,34.8631929420805,35.1178,1.16839,1.17641,1.167,1.1751,1.16,0.3164,0.1753,0.1411,52.454,35.1981,66.830311910919,66.8838,1.16839,1.17641,1.167,1.1751,1.16,0.9425,0.8385,0.104,53.1244,67.2622
2017-07-27,52.3,51.5334,1.17343,1.17768,1.16486,1.16841,1.16,0.8443,0.5416,0.3027,80.4228,51.3505,35.1103834739775,35.1542,1.17343,1.17768,1.16486,1.16841,1.16,0.3496,0.14,0.2096,74.4685,35.1533,66.9401097946719,66.971,1.17343,1.17768,1.16486,1.16841,1.16,1.0406,0.8125,0.2282,65.0013,67.2228
2017-07-26,52.64,51.1014,1.16463,1.17478,1.1612,1.17343,1.16,0.6932,0.466,0.2273,73.0932,51.0259,35.7866594574693,34.9986,1.16463,1.17478,1.1612,1.17343,1.16,0.2952,0.0876,0.2077,73.4284,34.9609,67.7544440991724,66.8558,1.16463,1.17478,1.1612,1.17343,1.16,1.0492,0.7554,0.2938,72.7953,67.0161
2017-07-25,51.9935,50.8661,1.16374,1.17121,1.1629,1.1646,1.16,0.6245,0.4092,0.2153,71.1962,50.8131,35.6187564546714,34.8292,1.16374,1.17121,1.1629,1.1646,1.16,0.2311,0.0357,0.1954,69.0283,34.7865,67.8825416302174,66.5972,1.16374,1.17121,1.1629,1.1646,1.16,0.9909,0.682,0.309,69.7567,66.6821
2017-07-24,51.9475,50.6358,1.16726,1.16843,1.1625,1.1637,1.16,0.5539,0.3553,0.1986,67.2822,50.5879,35.4671773549232,34.7024,1.16726,1.16843,1.1625,1.1637,1.16,0.1826,-0.0132,0.1958,64.9123,34.6216,67.3427020350991,66.3908,1.16726,1.16843,1.1625,1.1637,1.16,0.9524,0.6047,0.3477,68.1562,66.3344
2017-07-21,51.2835,50.4622,1.16272,1.1683,1.1617,1.1659,1.16,0.5051,0.3057,0.1995,64.0889,50.3712,35.0427558756283,34.6108,1.16272,1.1683,1.1617,1.1659,1.16,0.147,-0.0621,0.2091,62.7581,34.4707,67.5165486843745,66.1935,1.16272,1.1683,1.1617,1.1659,1.16,0.9146,0.5178,0.3968,67.7003,65.962
2017-07-20,51.435,50.3285,1.15273,1.16582,1.14776,1.16268,1.16,0.4715,0.2558,0.2157,73.5198,50.1125,35.0590797786781,34.5293,1.15273,1.16582,1.14776,1.16268,1.16,0.1135,-0.1144,0.2279,73.0946,34.3054,67.9099911011556,65.9686,1.15273,1.16582,1.14776,1.16268,1.16,0.8604,0.4186,0.4418,76.7194,65.5274
2017-07-19,51.3435,50.0505,1.15504,1.15535,1.1509,1.1527,1.16,0.3693,0.2019,0.1674,71.0709,49.7779,35.2176548368762,34.3514,1.15504,1.15535,1.1509,1.1527,1.16,0.0332,-0.1714,0.2045,70.1008,34.1076,67.580597449897,65.5454,1.15504,1.15535,1.1509,1.1527,1.16,0.7107,0.3081,0.4026,73.7924,64.9866
2017-07-18,51.2225,49.7839,1.14769,1.15832,1.14694,1.15505,1.16,0.267,0.16,0.1069,61.9366,49.4605,34.9984481387788,34.1869,1.14769,1.15832,1.14694,1.15505,1.16,-0.0456,-0.2225,0.1769,65.8032,33.9493,67.0682073257169,65.1663,1.14769,1.15832,1.14694,1.15505,1.16,0.5727,0.2075,0.3653,71.8734,64.5067
2017-07-17,50.502,49.6692,1.14699,1.149,1.1433,1.14768,1.16,0.2292,0.1333,0.0959,61.1759,49.2945,34.8771848589803,34.0522,1.14699,1.149,1.1433,1.14768,1.16,-0.1151,-0.2667,0.1516,64.4374,33.8485,67.1139564439472,64.7863,1.14699,1.149,1.1433,1.14768,1.16,0.4264,0.1162,0.3103,70.4983,64.1627
